Scenario Number,Scenario Name,Planning Area,Sector,End Use,Units,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
1,High-Low,NCNC,Commercial,HVAC - General,GWh,0,2.315629466,4.399928184,6.276030008,7.964755041,9.48485051,10.8508689,12.08054098,13.18519529,14.17271281,15.04786825,15.80800849
1,High-Low,NCNC,Commercial,HVAC - General,MM Therms,0,0.040332633,0.088136931,0.133905497,0.20334844,0.272595241,0.338763361,0.401568312,0.455210823,0.5045033,0.548600106,0.56894561
1,High-Low,NCNC,Commercial,HVAC - Heating,GWh,0,-0.033374031,-0.099563349,-0.200690939,-0.338687956,-0.513347311,-0.723771533,-0.970946824,-1.256622632,-1.58200341,-1.948335388,-2.351300564
1,High-Low,NCNC,Commercial,HVAC - Heating,MM Therms,0,0.004828578,0.014405908,0.029026457,0.048968668,0.074167845,0.104499744,0.140078253,0.181141851,0.227865144,0.280414922,0.338154639
1,High-Low,NCNC,Commercial,Lighting - General,GWh,0,18.03347242,33.55589661,49.70885616,65.23906855,78.45603236,88.52306148,98.32342119,105.4505336,109.7605589,110.5537845,113.801061
1,High-Low,NCNC,Commercial,Lighting - General,MM Therms,0,0.020130315,0.038233052,0.054541482,0.069502238,0.083225542,0.0955698,0.107189217,0.117350346,0.125850853,0.132320701,0.136162568
1,High-Low,NCNC,Commercial,Lighting - Indoor Equipment,GWh,0,0.024565009,0.049099642,0.073532485,0.097844991,0.122086349,0.146218133,0.170204646,0.193951207,0.217220565,0.239449576,0.259674395
1,High-Low,NCNC,Commercial,Lighting - Indoor Equipment,MM Therms,0,6.70E-05,0.000134091,0.000201017,0.000267914,0.000334634,0.000401093,0.000467055,0.00053212,0.00059551,0.000655614,0.000709813
1,High-Low,NCNC,Commercial,Lighting - Outdoor,GWh,0,0.024565009,0.049099642,0.073532485,0.097844991,0.122086349,0.146218133,0.170204646,0.193951207,0.217220565,0.239449576,0.259674395
1,High-Low,NCNC,Commercial,Lighting - Outdoor,MM Therms,0,6.70E-05,0.000134091,0.000201017,0.000267914,0.000334634,0.000401093,0.000467055,0.00053212,0.00059551,0.000655614,0.000709813
1,High-Low,NCNC,Commercial,MachDr,GWh,0,10.53403021,21.29591916,32.28019577,43.31975868,54.46147254,65.74623609,74.83558667,81.62980346,86.95042179,91.33114347,96.91861271
1,High-Low,NCNC,Commercial,Miscellaneous,GWh,0,0.143687752,0.273100046,0.389664985,0.494380115,0.588008385,0.670800182,0.742119873,0.799670133,0.839223521,0.855095902,0.843880415
1,High-Low,NCNC,Commercial,Miscellaneous,MM Therms,0,0.001240022,0.002407334,0.003509202,0.004551142,0.005535159,0.006461053,0.007319702,0.008087888,0.008725098,0.009176363,0.009404228
1,High-Low,NCNC,Commercial,Office Equipment,GWh,0,0.197800243,0.366523849,0.508880684,0.619793214,0.692120257,0.721808353,0.713121395,0.6778089,0.628819033,0.575233741,0.522259773
1,High-Low,NCNC,Commercial,Office Equipment,MM Therms,0,0.00115036,0.005217055,0.010028783,0.014703721,0.019216267,0.023543641,0.027702468,0.031760953,0.035797203,0.054319146,0.072995923
1,High-Low,NCNC,Commercial,Refrigeration,GWh,0,5.839954101,11.86284228,18.02937805,24.24773759,30.39717344,36.5526008,42.70806918,48.98304745,54.91629074,61.08750391,67.31059963
1,High-Low,NCNC,Commercial,Refrigeration,MM Therms,0,2.66E-05,4.76E-05,6.19E-05,4.30E-05,2.50E-05,1.22E-05,5.27E-06,2.83E-06,1.60E-06,9.34E-07,5.45E-07
1,High-Low,NCNC,Commercial,Water Heating,GWh,0,0.039539077,0.038975891,-0.003156739,-0.088053938,-0.214991836,-0.382680862,-0.591827198,-0.844146997,-1.141252227,-1.485630931,-1.87517659
1,High-Low,NCNC,Commercial,Water Heating,MM Therms,0,0.075472227,0.159350498,0.248051534,0.342288557,0.442375902,0.548308235,0.660178113,0.787873503,0.923171672,1.065198252,1.213188117
1,High-Low,NCNC,Commercial,WholeBlg,GWh,0,35.9399214,67.44670701,99.59472837,132.3259703,165.6034465,199.4429769,233.6490236,268.1403345,302.0217625,334.6458784,368.1235922
1,High-Low,NCNC,Commercial,WholeBlg,MM Therms,0,0.220049247,0.515901675,0.764775885,0.973281763,1.183690838,1.390532122,1.603093226,1.820472047,2.042588636,2.267514474,2.495015008
1,High-Low,NCNC,Industrial,HVAC,GWh,0,0.277339391,0.548592504,0.816446746,1.075734335,1.323861798,1.55892996,1.78082724,1.984313978,2.165366951,2.321489088,2.501293526
1,High-Low,NCNC,Industrial,HVAC,MM Therms,0,0,0,0,0,0,0.016305235,0.028327592,0.038889497,0.046471225,0.033174306,0.023286079
1,High-Low,NCNC,Industrial,Lighting,GWh,0,4.445065325,9.447452313,15.00236071,20.9205119,26.85935896,32.40246827,37.10260177,41.15688921,44.78885231,47.97706126,51.59830946
1,High-Low,NCNC,Industrial,MachDr,GWh,0,2.316279514,4.629836032,6.929229338,9.154459751,11.29848096,13.33322648,15.25189551,17.03043069,18.64404584,20.08360763,21.69265612
1,High-Low,NCNC,Industrial,Miscellaneous,GWh,0,1.19299218,1.189757385,1.18762008,1.18556967,1.183389045,1.1823144,1.181240731,1.180168037,1.179096317,1.17802557,1.17695385
1,High-Low,NCNC,Industrial,ProcHeat,GWh,0,0.09655457,0.195040231,0.295495606,0.397960088,0.50247386,0.572743911,0.618411826,0.64810431,0.667423113,0.680005731,0.701143283
1,High-Low,NCNC,Industrial,ProcHeat,MM Therms,0,0,0,0,0,0,0.043189472,0.07581695,0.104679768,0.272175416,0.298309132,0.31175848
1,High-Low,NCNC,Industrial,WholeBlg,MM Therms,0,0.527929211,1.059223982,1.597057336,2.144314519,2.572216852,2.953101463,3.345277777,3.759481267,4.211601341,4.72465976,5.329006375
1,High-Low,NCNC,Mining,OilGasExtract,MM Therms,0,0.000741279,0.001474366,0.00213809,0.002742499,0.003323264,0.003895352,0.004428087,0.004939362,0.005453301,0.005955998,0.006448856
1,High-Low,NCNC,Residential,Behavior,GWh,0,40.599415,41.13431461,41.68270369,42.25322463,42.7609998,43.27223366,43.78517926,44.31206608,44.85313191,45.40861996,45.9498074
1,High-Low,NCNC,Residential,HVAC - Cooling,GWh,0,2.887182678,6.077357975,9.693554251,13.67721814,17.8864683,22.01848288,26.08923569,30.07981799,34.00744187,37.88589439,41.8204118
1,High-Low,NCNC,Residential,HVAC - General,GWh,0,0.060344877,0.12219209,0.185416626,0.249894254,0.315809522,0.383125614,0.452004554,0.522538534,0.594781391,0.668638143,0.743729848
1,High-Low,NCNC,Residential,HVAC - General,MM Therms,0,0.123120511,0.25817898,0.380764511,0.493418798,0.601218793,0.706391074,0.812148426,0.902817194,0.99212779,1.078242101,1.15486349
1,High-Low,NCNC,Residential,HVAC - Heating,GWh,0,-0.108975919,-0.332765215,-0.666465227,-1.098636403,-1.615856453,-2.211670413,-2.914048624,-3.725360453,-4.647758054,-5.683427165,-6.822663187
1,High-Low,NCNC,Residential,HVAC - Heating,MM Therms,0,0.017501792,0.053446693,0.107000659,0.176327404,0.259161907,0.354497694,0.466724122,0.596177309,0.743205675,0.90812004,1.089321735
1,High-Low,NCNC,Residential,Lighting - General,GWh,0,27.63764172,59.40167673,98.69174645,142.9092433,179.5574202,204.1628524,212.3396743,221.7662695,230.5440618,242.3837902,252.997721
1,High-Low,NCNC,Residential,Lighting - General,MM Therms,0,-0.000852637,-0.001968347,-0.003377171,-0.005063581,-0.006998853,-0.009063812,-0.011159126,-0.013265606,-0.01537672,-0.017495167,-0.019649793
1,High-Low,NCNC,Residential,Miscellaneous,GWh,0,3.190375582,5.60852095,7.905551113,10.03122047,9.216212677,7.881679392,5.947889304,3.300210722,0.58086177,-2.898661018,-5.976924913
1,High-Low,NCNC,Residential,Miscellaneous,MM Therms,0,0.014967112,0.030312494,0.046021023,0.062068135,0.078387713,0.094898783,0.111407266,0.127544526,0.142713813,0.156102472,0.167055918
1,High-Low,NCNC,Residential,Plug Load - Appliances,GWh,0,0.053141469,0.094731668,0.134598127,0.173786356,0.212197723,0.24728922,-0.148135434,-0.412755877,-0.435916007,-0.459002981,-0.602856689
1,High-Low,NCNC,Residential,Plug Load - Appliances,MM Therms,0,0.096570552,0.196135399,0.296817561,0.398496284,0.500848393,0.604215281,0.707794367,0.811758077,0.916228957,1.021064158,1.126439309
1,High-Low,NCNC,Residential,Plug Load - Consumer Electronics,GWh,0,0.084462181,0.170613607,0.25848806,0.348120003,-1.787538886,-1.739417439,-1.690333562,-1.640268007,-1.589201142,-1.537112939,-1.486036061
1,High-Low,NCNC,Residential,Refrig/Freezer,GWh,0,10.71316709,17.6381397,24.45393101,31.3854766,37.59622739,43.33750664,48.74501726,53.89518485,58.83824396,63.60412184,68.56214458
1,High-Low,NCNC,Residential,Water Heating,GWh,0,1.104822593,2.088186565,2.955708861,3.719786259,4.393275719,4.983230474,4.926068961,4.724196633,4.385523655,3.898921428,3.338772138
1,High-Low,NCNC,Residential,Water Heating,MM Therms,0,0.182594452,0.385916494,0.609920055,0.86244694,1.122514337,1.399837169,1.648946926,1.913386452,2.354310927,2.850031629,3.363330866
1,High-Low,NCNC,Residential,WholeBlg,GWh,0,10.36065026,20.48712872,30.61823668,40.73004259,50.81889537,60.92269096,69.81302767,78.49577434,86.86386302,94.70225221,102.5715241
1,High-Low,NCNC,Residential,WholeBlg,MM Therms,0,1.074705074,1.53134759,2.028515463,2.561515669,3.128502711,3.737738788,4.368010422,5.014676646,5.674650926,6.347571441,7.027784778
1,High-Low,NCNC,Streetlighting,Street Lighting,GWh,0,1.220142361,2.471774212,3.166321372,3.651263538,4.135672647,4.495595967,4.730296493,4.885158533,5.004805617,5.115152641,5.247757174
1,High-Low,OTHER,AGWP,WholeBlg,GWh,0,0.002842845,0.005965167,0.009354538,0.012927245,0.016548711,0.019562791,0.02176425,0.023354714,0.024614046,0.025750593,0.027114099
1,High-Low,OTHER,Commercial,HVAC - General,GWh,0,0.008961053,0.017026836,0.024286892,0.030821832,0.036704174,0.041990235,0.046748632,0.051023188,0.054844396,0.058230735,0.061171962
1,High-Low,OTHER,Commercial,HVAC - Heating,GWh,0,-0.000129162,-0.000385324,-0.000776703,-0.001310771,-0.001986727,-0.002801099,-0.003757703,-0.004863309,-0.006122579,-0.007540336,-0.009099868
1,High-Low,OTHER,Commercial,Lighting - General,GWh,0,0.014131883,0.026851533,0.038286058,0.048578148,0.057827919,0.066111361,0.073482739,0.079948484,0.085429603,0.089685401,0.092287268
1,High-Low,OTHER,Commercial,Lighting - Indoor Equipment,GWh,0,8.50E-05,0.000170277,0.000255732,0.000341675,0.000427805,0.000513937,0.000599903,0.000685156,0.000768793,0.000848832,0.000922127
1,High-Low,OTHER,Commercial,Lighting - Outdoor,GWh,0,8.50E-05,0.000170277,0.000255732,0.000341675,0.000427805,0.000513937,0.000599903,0.000685156,0.000768793,0.000848832,0.000922127
1,High-Low,OTHER,Commercial,Miscellaneous,GWh,0,0.000555313,0.001055392,0.001505776,0.001910362,0.002272068,0.002591863,0.002867293,0.003089464,0.003242037,0.003303049,0.003259362
1,High-Low,OTHER,Commercial,Office Equipment,GWh,0,0.000765515,0.0014185,0.001969441,0.002398688,0.002678604,0.002793501,0.002759881,0.002623217,0.002433619,0.002226237,0.00202122
1,High-Low,OTHER,Commercial,Water Heating,GWh,0,0.000153008,0.000150814,-1.23E-05,-0.000340836,-0.000832115,-0.001481107,-0.002290545,-0.00326707,-0.00441692,-0.005749726,-0.007257332
1,High-Low,OTHER,Commercial,WholeBlg,GWh,0,0.09065479,0.161788885,0.233199026,0.304814334,0.35898385,0.409231832,0.450359757,0.476378152,0.495001643,0.505334757,0.523214698
1,High-Low,OTHER,Industrial,WholeBlg,GWh,0,2.20E-05,3.76E-05,4.99E-05,6.78E-05,8.75E-05,0.000104689,0.000118792,0.000134255,0.000151908,0.000169362,0.000185822
1,High-Low,OTHER,Residential,HVAC - General,GWh,0,5.81E-05,0.000117903,0.000179426,0.000242838,0.000307995,0.000374835,0.000443495,0.0005139,0.000586043,0.000659815,0.000735032
1,High-Low,OTHER,Residential,HVAC - Heating,GWh,0,-0.000117341,-0.000358307,-0.000717621,-0.001182965,-0.001739885,-0.002381433,-0.003137723,-0.004011309,-0.005004508,-0.006119672,-0.007346353
1,High-Low,OTHER,Residential,Lighting - General,GWh,0,6.64E-05,0.00013442,0.000203995,0.000274911,0.000346181,0.000416161,0.000482258,0.000540825,0.000589057,0.000626671,0.000656155
1,High-Low,OTHER,Residential,Miscellaneous,GWh,0,5.93E-05,0.000120284,0.00018296,0.000247383,0.000313221,0.000380107,0.000447388,0.000513581,0.000576402,0.000632685,0.000679986
1,High-Low,OTHER,Residential,Water Heating,GWh,0,-0.000116256,-0.000356106,-0.000714272,-0.001178433,-0.001734142,-0.002374452,-0.003129485,-0.004001806,-0.004993758,-0.006107735,-0.007333346
1,High-Low,OTHER,Residential,WholeBlg,GWh,0,0.030006536,0.048391733,0.066560772,0.083351088,0.098770382,0.114108078,0.128900216,0.143156717,0.155464382,0.16661951,0.178921519
1,High-Low,OTHER,Streetlighting,Street Lighting,GWh,0,0.072324593,0.148820879,0.231502479,0.323402606,0.426869644,0.542689583,0.667800832,0.800172942,0.937422749,1.077917667,1.21435118
1,High-Low,PGE,AGWP,Lighting,GWh,0,7.90547397,15.95902785,17.08069734,16.82477735,15.80292611,14.69337515,13.85238157,13.33184711,14.30390325,14.88895387,14.00149015
1,High-Low,PGE,AGWP,Lighting,MM Therms,0,-0.014422547,-0.028769105,-0.04104474,-0.050062567,-0.055878405,-0.059273298,-0.046694185,-0.033283695,-0.021530583,-0.012774556,-0.007025994
1,High-Low,PGE,AGWP,MachDr,GWh,0,8.516661167,17.93940153,28.13762714,38.91145164,50.07841079,61.16765719,71.95753796,82.15646683,91.69120955,100.4631212,108.3759086
1,High-Low,PGE,AGWP,WholeBlg,GWh,0,19.96957527,39.96499056,60.08726495,80.4293153,99.1263817,117.3836611,136.276414,156.2598732,178.0604805,202.9001043,232.279935
1,High-Low,PGE,AGWP,WholeBlg,MM Therms,0,0.237232318,0.462043533,0.675175013,0.877338013,1.062757401,1.235560222,1.399131409,1.554302927,1.702124652,1.843163311,1.978069393
1,High-Low,PGE,Commercial,Cooking,GWh,0,1.965195577,4.507725093,6.817209133,9.06673962,11.29561723,13.49757619,15.65905993,17.80321554,19.9125177,22.04029187,24.16015319
1,High-Low,PGE,Commercial,Cooking,MM Therms,0,0.062420616,0.12651575,0.190793928,0.254039084,0.317205034,0.403864964,0.511632121,0.675239962,0.887910797,1.101541481,1.315902016
1,High-Low,PGE,Commercial,HVAC - Cooling,GWh,0,1.743012781,3.437303107,4.311750907,4.832957383,5.196710083,5.736712056,6.51977536,7.374693912,8.249503748,9.093197204,9.942503207
1,High-Low,PGE,Commercial,HVAC - General,GWh,0,17.96358094,35.67556148,52.07371825,67.59487234,82.41588431,96.451423,109.9343314,123.1658824,135.983458,148.4493104,160.4035176
1,High-Low,PGE,Commercial,HVAC - General,MM Therms,0,0.222898803,0.486933422,0.739695742,1.122930137,1.505043989,1.870152052,2.216689522,2.512687739,2.784678831,3.028001956,3.140359946
1,High-Low,PGE,Commercial,HVAC - Heating,GWh,0,-0.197789713,-0.590057779,-1.189385955,-2.007219163,-3.042330089,-4.28939992,-5.75427333,-7.447318343,-9.375673111,-11.54672335,-13.9348786
1,High-Low,PGE,Commercial,HVAC - Heating,MM Therms,0,0.026806264,0.079972662,0.161131199,0.271824558,0.411691657,0.580047884,0.777524444,1.00544461,1.264775043,1.556441411,1.876911272
1,High-Low,PGE,Commercial,Lighting - General,GWh,0,37.57497513,74.34363056,108.9420959,140.140699,165.8472966,187.7353952,200.4317778,208.0045878,210.6085923,208.7440789,205.6322345
1,High-Low,PGE,Commercial,Lighting - General,MM Therms,0,0.111797463,0.212329129,0.302889407,0.385950099,0.462125457,0.530643445,0.595113206,0.651491676,0.698658586,0.734560261,0.755879208
1,High-Low,PGE,Commercial,Lighting - Indoor Equipment,GWh,0,0.131664824,0.263069879,0.394250533,0.525327001,0.656343711,0.787336127,0.917701561,1.046677887,1.172582722,1.29232463,1.400807296
1,High-Low,PGE,Commercial,Lighting - Indoor Equipment,MM Therms,0,0.000372189,0.000744397,0.001115903,0.001487226,0.001857555,0.002226435,0.002592551,0.00295369,0.003305519,0.003639107,0.003939912
1,High-Low,PGE,Commercial,Lighting - Outdoor,GWh,0,0.131664824,0.263069879,0.394250533,0.525327001,0.656343711,0.787336127,0.917701561,1.046677887,1.172582722,1.29232463,1.400807296
1,High-Low,PGE,Commercial,Lighting - Outdoor,MM Therms,0,0.000372189,0.000744397,0.001115903,0.001487226,0.001857555,0.002226435,0.002592551,0.00295369,0.003305519,0.003639107,0.003939912
1,High-Low,PGE,Commercial,MachDr,GWh,0,1.43010758,2.873487032,4.307089179,5.479629973,6.515027664,7.466811853,8.344827134,9.17909954,9.947262508,10.678114,11.46067595
1,High-Low,PGE,Commercial,Miscellaneous,GWh,0,1.995255998,4.029617787,5.798599427,7.388413356,8.78148126,9.96913403,10.23059246,10.3115352,10.25310092,10.08518609,9.846584684
1,High-Low,PGE,Commercial,Miscellaneous,MM Therms,0,0.006884086,0.013364158,0.019480617,0.025264115,0.030725853,0.035864976,0.040630806,0.044894457,0.048430984,0.05093526,0.052199405
1,High-Low,PGE,Commercial,Office Equipment,GWh,0,2.945089843,6.297107789,9.33808855,12.18825352,14.82695888,17.37953375,19.70111726,21.86971082,24.2145234,26.15849458,27.71399974
1,High-Low,PGE,Commercial,Office Equipment,MM Therms,0,0.006386324,0.028843443,0.055401736,0.081198685,0.106091597,0.129954243,0.152879227,0.175245231,0.197485735,0.299584453,0.402537015
1,High-Low,PGE,Commercial,Refrigeration,GWh,0,36.90872145,75.49834342,112.2354444,146.3068,178.5642952,205.4513129,225.6503655,244.6207135,262.7828133,280.7207531,299.0574765
1,High-Low,PGE,Commercial,Refrigeration,MM Therms,0,0.000146696,0.000262469,0.000341033,0.000237277,0.00013765,6.74E-05,2.91E-05,1.56E-05,8.83E-06,5.15E-06,3.01E-06
1,High-Low,PGE,Commercial,Water Heating,GWh,0,0.609426983,1.033553187,1.21714922,1.161119239,0.8751468,0.39343969,-0.311777252,-1.251852423,-2.435134202,-3.876964919,-5.566650837
1,High-Low,PGE,Commercial,Water Heating,MM Therms,0,0.416320954,0.879163561,1.368782077,1.889116307,2.441894839,3.027089011,3.645212287,4.350784974,5.098478833,5.883478372,6.701540132
1,High-Low,PGE,Commercial,WholeBlg,GWh,0,32.71323367,91.58793849,144.7995989,192.5046084,239.8834879,285.8452908,331.2138955,378.3665019,426.1140445,474.0727078,522.918443
1,High-Low,PGE,Commercial,WholeBlg,MM Therms,0,1.215787143,2.849465245,4.22412996,5.376227202,6.538805781,7.681706222,8.85612172,10.05706119,11.28404995,12.52638561,13.78268109
1,High-Low,PGE,Industrial,HVAC,GWh,0,1.423616362,2.799830218,4.137875494,5.430177979,6.653023857,7.746576154,8.682349254,9.46243367,10.10650133,10.6426836,11.30081695
1,High-Low,PGE,Industrial,HVAC,MM Therms,0,0,0,0,0,0,0.089890171,0.156168984,0.214396387,0.256194176,0.182888747,0.12837531
1,High-Low,PGE,Industrial,Lighting,GWh,0,5.54597588,11.30662951,16.94407594,21.98396368,26.5166823,30.37363341,33.61684322,36.18685845,38.38529857,40.2562895,42.31300216
1,High-Low,PGE,Industrial,MachDr,GWh,0,9.263369071,17.25497349,21.87821547,24.70749067,27.71979416,30.4526526,32.64994466,34.28611625,35.79176345,37.17534295,38.74749846
1,High-Low,PGE,Industrial,Miscellaneous,GWh,0,1.418297496,2.667814882,3.68287236,4.420754282,5.001926591,5.428065138,5.735967087,5.924941604,6.064686077,6.169500414,6.250245148
1,High-Low,PGE,Industrial,ProcHeat,GWh,0,0.009821429,0.019753587,0.02854801,0.037041158,0.045704391,0.05483695,0.064489497,0.074432222,0.087998284,0.102756553,0.115107049
1,High-Low,PGE,Industrial,ProcHeat,MM Therms,0,0,0,0,0,0,0.238101989,0.417976094,0.577095761,1.500493193,1.644567418,1.718713184
1,High-Low,PGE,Industrial,WholeBlg,GWh,0,19.11729514,38.4189568,58.06174163,78.19860691,93.92790749,107.8309612,121.9758201,136.5535483,151.8785887,168.3939182,186.6855258
1,High-Low,PGE,Industrial,WholeBlg,MM Therms,0,2.910454584,5.839463375,8.804519138,11.82152813,14.18053816,16.2803412,18.44239499,20.7258838,23.21840536,26.0468778,29.37861876
1,High-Low,PGE,Mining,OilGasExtract,GWh,0,4.038499498,8.041099289,11.59891961,14.79509077,17.87531258,20.93611091,23.77110757,26.49591767,29.27829211,32.02130822,34.72538879
1,High-Low,PGE,Mining,OilGasExtract,MM Therms,0,0.004086643,0.008128126,0.011787211,0.015119297,0.018321036,0.021474936,0.024411881,0.027230524,0.03006385,0.032835199,0.035552311
1,High-Low,PGE,Residential,Behavior,GWh,0,3.271061711,3.271274856,3.277400323,3.236082933,3.233249741,3.229970583,3.223412267,3.216867267,3.210335557,3.203817109,3.197285386
1,High-Low,PGE,Residential,HVAC - Cooling,GWh,0,0.059318621,0.11804558,0.176242602,0.23324266,0.290452815,0.352382571,0.420783295,0.496472783,0.583825626,0.684805717,0.773140507
1,High-Low,PGE,Residential,HVAC - General,GWh,0,5.687853957,12.2310559,18.62137228,24.96449544,31.39168348,38.03395837,44.16634392,50.16553141,56.29300998,62.47358804,68.61480996
