,DatesAll,FCZ7.Residential.MULTIFAMILY.Cooking,FCZ7.Residential.MULTIFAMILY.Cooling,FCZ7.Residential.MULTIFAMILY.Dishwasher,FCZ7.Residential.MULTIFAMILY.Dryer,FCZ7.Residential.MULTIFAMILY.Freezer,FCZ7.Residential.MULTIFAMILY.Heating,FCZ7.Residential.MULTIFAMILY.Lighting,FCZ7.Residential.MULTIFAMILY.Miscellaneous,FCZ7.Residential.MULTIFAMILY.Pool Heater,FCZ7.Residential.MULTIFAMILY.Pool Pump,FCZ7.Residential.MULTIFAMILY.Refrigerator,FCZ7.Residential.MULTIFAMILY.Residual,FCZ7.Residential.MULTIFAMILY.Solar Water Heat - Back-up,FCZ7.Residential.MULTIFAMILY.Solar Water Heat - Pump,FCZ7.Residential.MULTIFAMILY.Television,FCZ7.Residential.MULTIFAMILY.Washer,FCZ7.Residential.MULTIFAMILY.Water Heater - All Other,FCZ7.Residential.MULTIFAMILY.Water Heating - Dishwasher,FCZ7.Residential.MULTIFAMILY.Water Heating - Washer,FCZ7.Residential.SINGLEFAMILY.Cooking,FCZ7.Residential.SINGLEFAMILY.Cooling,FCZ7.Residential.SINGLEFAMILY.Dishwasher,FCZ7.Residential.SINGLEFAMILY.Dryer,FCZ7.Residential.SINGLEFAMILY.Freezer,FCZ7.Residential.SINGLEFAMILY.Heating,FCZ7.Residential.SINGLEFAMILY.Lighting,FCZ7.Residential.SINGLEFAMILY.Miscellaneous,FCZ7.Residential.SINGLEFAMILY.Pool Heater,FCZ7.Residential.SINGLEFAMILY.Pool Pump,FCZ7.Residential.SINGLEFAMILY.Refrigerator,FCZ7.Residential.SINGLEFAMILY.Residual,FCZ7.Residential.SINGLEFAMILY.Solar Pool Pump,FCZ7.Residential.SINGLEFAMILY.Solar Water Heat - Back-up,FCZ7.Residential.SINGLEFAMILY.Solar Water Heat - Pump,FCZ7.Residential.SINGLEFAMILY.Spa Heater,FCZ7.Residential.SINGLEFAMILY.Spa Pump,FCZ7.Residential.SINGLEFAMILY.Television,FCZ7.Residential.SINGLEFAMILY.Washer,FCZ7.Residential.SINGLEFAMILY.Water Heater - All Other,FCZ7.Residential.SINGLEFAMILY.Water Heating - Dishwasher,FCZ7.Residential.SINGLEFAMILY.Water Heating - Washer
48,1/2/21 23:00,5.58E-05,0,6.14E-05,7.33E-05,8.37E-05,0.000508085,0.000121482,0.000112389,6.44E-06,4.74E-05,8.98E-05,1.27E-05,8.80E-05,0.000114155,0.000162074,5.27E-05,0.000109477,6.14E-05,5.27E-05,5.58E-05,0,6.14E-05,7.33E-05,8.37E-05,0.000536161,0.000121482,0.000112389,6.44E-06,4.74E-05,8.98E-05,9.37E-06,8.07E-05,8.80E-05,0.000114155,5.45E-05,8.07E-05,0.000162074,5.27E-05,0.000110112,6.14E-05,5.27E-05
49,1/3/21 0:00,3.91E-05,0,3.81E-05,4.82E-05,8.24E-05,0.000360553,8.29E-05,0.000103546,5.95E-06,5.11E-05,8.79E-05,2.06E-05,7.23E-05,0.000114155,0.00012017,1.40E-05,0.00010656,3.81E-05,1.40E-05,3.91E-05,0,3.81E-05,4.82E-05,8.24E-05,0.000424716,8.29E-05,0.000103546,5.95E-06,5.11E-05,8.79E-05,1.33E-05,8.26E-05,7.23E-05,0.000114155,6.48E-05,8.26E-05,0.00012017,1.40E-05,0.000107065,3.81E-05,1.40E-05
50,1/3/21 1:00,3.11E-05,0,2.28E-05,2.43E-05,8.20E-05,0.000318613,6.35E-05,9.98E-05,5.42E-06,4.86E-05,8.54E-05,2.20E-05,5.31E-05,0.000114155,7.85E-05,8.25E-06,8.03E-05,2.28E-05,8.25E-06,3.11E-05,0,2.28E-05,2.43E-05,8.20E-05,0.00036751,6.35E-05,9.98E-05,5.42E-06,4.86E-05,8.54E-05,1.42E-05,8.13E-05,5.31E-05,0.000114155,7.04E-05,8.13E-05,7.85E-05,8.25E-06,8.10E-05,2.28E-05,8.25E-06
51,1/3/21 2:00,3.09E-05,0,1.57E-05,1.15E-05,8.05E-05,0.00028739,5.54E-05,9.63E-05,6.71E-06,4.46E-05,8.41E-05,2.36E-05,4.30E-05,0.000114155,3.94E-05,4.97E-06,6.65E-05,1.57E-05,4.97E-06,3.09E-05,0,1.57E-05,1.15E-05,8.05E-05,0.000331752,5.54E-05,9.63E-05,6.71E-06,4.46E-05,8.41E-05,1.59E-05,7.93E-05,4.30E-05,0.000114155,8.00E-05,7.93E-05,3.94E-05,4.97E-06,6.71E-05,1.57E-05,4.97E-06
52,1/3/21 3:00,3.23E-05,0,1.14E-05,6.74E-06,7.93E-05,0.000276688,5.18E-05,9.44E-05,9.02E-06,4.17E-05,8.26E-05,2.39E-05,4.15E-05,0.000114155,1.47E-05,4.85E-06,6.51E-05,1.14E-05,4.85E-06,3.23E-05,0,1.14E-05,6.74E-06,7.93E-05,0.000325052,5.18E-05,9.44E-05,9.02E-06,4.17E-05,8.26E-05,1.68E-05,7.79E-05,4.15E-05,0.000114155,8.17E-05,7.79E-05,1.47E-05,4.85E-06,6.59E-05,1.14E-05,4.85E-06
53,1/3/21 4:00,3.59E-05,0,1.24E-05,6.09E-06,7.80E-05,0.000282774,5.53E-05,9.39E-05,1.67E-05,4.32E-05,8.11E-05,2.28E-05,4.40E-05,0.000114155,3.17E-06,7.42E-06,6.78E-05,1.24E-05,7.42E-06,3.59E-05,0,1.24E-05,6.09E-06,7.80E-05,0.000336395,5.53E-05,9.39E-05,1.67E-05,4.32E-05,8.11E-05,1.63E-05,7.86E-05,4.40E-05,0.000114155,9.72E-05,7.86E-05,3.17E-06,7.42E-06,6.87E-05,1.24E-05,7.42E-06
54,1/3/21 5:00,4.41E-05,0,1.97E-05,1.19E-05,7.70E-05,0.000309504,7.05E-05,9.49E-05,2.88E-05,5.30E-05,7.96E-05,1.98E-05,5.42E-05,0.000114155,4.20E-06,1.55E-05,7.96E-05,1.97E-05,1.55E-05,4.41E-05,0,1.97E-05,1.19E-05,7.70E-05,0.000371427,7.05E-05,9.49E-05,2.88E-05,5.30E-05,7.96E-05,1.42E-05,8.35E-05,5.42E-05,0.000114155,9.81E-05,8.35E-05,4.20E-06,1.55E-05,8.06E-05,1.97E-05,1.55E-05
55,1/3/21 6:00,6.93E-05,0,3.42E-05,2.63E-05,7.74E-05,0.000360636,9.60E-05,9.74E-05,4.85E-05,6.87E-05,8.03E-05,1.49E-05,8.48E-05,0.000114155,9.32E-06,3.22E-05,0.000119988,3.42E-05,3.22E-05,6.93E-05,0,3.42E-05,2.63E-05,7.74E-05,0.000432963,9.60E-05,9.74E-05,4.85E-05,6.87E-05,8.03E-05,1.16E-05,9.14E-05,8.48E-05,0.000114155,8.34E-05,9.14E-05,9.32E-06,3.22E-05,0.000121579,3.42E-05,3.22E-05
56,1/3/21 7:00,0.000104859,0,6.78E-05,5.43E-05,7.80E-05,0.000409401,0.000114798,0.000100671,9.30E-05,8.66E-05,8.26E-05,1.37E-05,0.000135197,0.000114155,2.20E-05,7.34E-05,0.000177824,6.78E-05,7.34E-05,0.000104859,0,6.78E-05,5.43E-05,7.80E-05,0.00048377,0.000114798,0.000100671,9.30E-05,8.66E-05,8.26E-05,1.17E-05,0.00010033,0.000135197,0.000114155,6.05E-05,0.00010033,2.20E-05,7.34E-05,0.000180147,6.78E-05,7.34E-05
57,1/3/21 8:00,0.000140092,0,0.000119317,9.20E-05,8.04E-05,0.000437592,0.000121271,0.000104016,0.000186303,0.000105513,8.69E-05,1.10E-05,0.000205002,0.000114155,4.04E-05,0.000154806,0.000245449,0.000119317,0.000154806,0.000140092,0,0.000119317,9.20E-05,8.04E-05,0.000509451,0.000121271,0.000104016,0.000186303,0.000105513,8.69E-05,1.15E-05,0.000109827,0.000205002,0.000114155,5.24E-05,0.000109827,4.04E-05,0.000154806,0.000249105,0.000119317,0.000154806
58,1/3/21 9:00,0.000158721,0,0.000167284,0.000149075,8.36E-05,0.000424161,0.000116681,0.000106738,0.000283933,0.000133605,9.09E-05,8.66E-06,0.000249306,0.000114155,6.57E-05,0.000222862,0.000277144,0.000167284,0.000222862,0.000158721,0,0.000167284,0.000149075,8.36E-05,0.000489348,0.000116681,0.000106738,0.000283933,0.000133605,9.09E-05,1.07E-05,0.000123897,0.000249306,0.000114155,5.27E-05,0.000123897,6.57E-05,0.000222862,0.000281175,0.000167284,0.000222862
59,1/3/21 10:00,0.000167918,0,0.000190439,0.000207082,8.72E-05,0.000392986,0.00011276,0.000109168,0.000348579,0.000165755,9.56E-05,4.27E-06,0.000256528,0.000114155,8.90E-05,0.000269001,0.00026234,0.000190439,0.000269001,0.000167918,0,0.000190439,0.000207082,8.72E-05,0.000446356,0.00011276,0.000109168,0.000348579,0.000165755,9.56E-05,7.56E-06,0.000139999,0.000256528,0.000114155,4.77E-05,0.000139999,8.90E-05,0.000269001,0.000266423,0.000190439,0.000269001
60,1/3/21 11:00,0.000181965,0,0.000186854,0.000252577,9.23E-05,0.000345519,0.000110639,0.000111547,0.00037958,0.000203195,0.000100086,8.93E-07,0.000229829,0.000114155,0.000106747,0.000252805,0.000225743,0.000186854,0.000252805,0.000181965,0,0.000186854,0.000252577,9.23E-05,0.000382481,0.000110639,0.000111547,0.00037958,0.000203195,0.000100086,4.56E-06,0.00015875,0.000229829,0.000114155,3.70E-05,0.00015875,0.000106747,0.000252805,0.000228759,0.000186854,0.000252805
61,1/3/21 12:00,0.000185256,0,0.00017758,0.000275001,9.66E-05,0.000292511,0.000110795,0.000114021,0.000344051,0.00022618,0.000104256,-2.01E-06,0.000203458,0.000114155,0.00012072,0.000227045,0.000195498,0.00017758,0.000227045,0.000185256,0,0.00017758,0.000275001,9.66E-05,0.000312971,0.000110795,0.000114021,0.000344051,0.00022618,0.000104256,1.76E-06,0.000170262,0.000203458,0.000114155,3.09E-05,0.000170262,0.00012072,0.000227045,0.000197545,0.00017758,0.000227045
62,1/3/21 13:00,0.000192826,0,0.000166873,0.000278029,0.000101494,0.00023381,0.000111969,0.000116355,0.000297483,0.000232217,0.000106989,-3.97E-06,0.000180595,0.000114155,0.000132691,0.000201897,0.000171213,0.000166873,0.000201897,0.000192826,0,0.000166873,0.000278029,0.000101494,0.000228206,0.000111969,0.000116355,0.000297483,0.000232217,0.000106989,-1.35E-06,0.000173285,0.000180595,0.000114155,4.50E-05,0.000173285,0.000132691,0.000201897,0.000172506,0.000166873,0.000201897
63,1/3/21 14:00,0.000192234,0,0.000152533,0.000267636,0.000104424,0.000199195,0.000114011,0.000118772,0.00022203,0.0002153,0.000108964,-5.59E-06,0.000159298,0.000114155,0.000140721,0.000211558,0.000134109,0.000152533,0.000211558,0.000192234,0,0.000152533,0.000267636,0.000104424,0.000159462,0.000114011,0.000118772,0.00022203,0.0002153,0.000108964,-4.52E-06,0.000164812,0.000159298,0.000114155,5.96E-05,0.000164812,0.000140721,0.000211558,0.000135779,0.000152533,0.000211558
64,1/3/21 15:00,0.000231909,0,0.000137638,0.000241337,0.000107389,0.000222099,0.000119894,0.000121481,0.000167597,0.000183781,0.000110632,-7.09E-06,0.000142835,0.000114155,0.000146821,0.000211692,0.000109746,0.000137638,0.000211692,0.000231909,0,0.000137638,0.000241337,0.000107389,0.000181643,0.000119894,0.000121481,0.000167597,0.000183781,0.000110632,-8.58E-06,0.000149027,0.000142835,0.000114155,0.000215961,0.000149027,0.000146821,0.000211692,0.000111743,0.000137638,0.000211692
65,1/3/21 16:00,0.000315494,0,0.000134375,0.000217946,0.000105783,0.000339176,0.000131729,0.000124444,0.000112238,0.000147334,0.0001117,-8.58E-06,0.000142549,0.000114155,0.000155445,0.000183662,0.000123148,0.000134375,0.000183662,0.000315494,0,0.000134375,0.000217946,0.000105783,0.000398568,0.000131729,0.000124444,0.000112238,0.000147334,0.0001117,-6.49E-06,0.000130773,0.000142549,0.000114155,0.000329831,0.000130773,0.000155445,0.000183662,0.000124623,0.000134375,0.000183662
66,1/3/21 17:00,0.000379178,0,0.000158412,0.000194834,0.000103409,0.000487414,0.000155426,0.000127155,5.65E-05,0.000112572,0.000111515,-1.72E-06,0.000172217,0.000114155,0.000180077,0.000150621,0.000183065,0.000158412,0.000150621,0.000379178,0,0.000158412,0.000194834,0.000103409,0.000700653,0.000155426,0.000127155,5.65E-05,0.000112572,0.000111515,8.69E-06,0.000113362,0.000172217,0.000114155,0.000350107,0.000113362,0.000180077,0.000150621,0.00018329,0.000158412,0.000150621
67,1/3/21 18:00,0.000356013,0,0.000202747,0.000173342,9.88E-05,0.000570128,0.000191164,0.000129073,2.97E-05,8.76E-05,0.000109728,-1.19E-06,0.000191558,0.000114155,0.000204855,0.000122919,0.000218361,0.000202747,0.000122919,0.000356013,0,0.000202747,0.000173342,9.88E-05,0.000883134,0.000191164,0.000129073,2.97E-05,8.76E-05,0.000109728,1.18E-05,0.000100854,0.000191558,0.000114155,0.000231291,0.000100854,0.000204855,0.000122919,0.000215963,0.000202747,0.000122919
68,1/3/21 19:00,0.000255691,0,0.000220013,0.000155491,9.64E-05,0.000526568,0.000232894,0.000129434,1.57E-05,7.43E-05,0.000106685,-4.05E-06,0.000200626,0.000114155,0.000227525,0.000121002,0.000230541,0.000220013,0.000121002,0.000255691,0,0.000220013,0.000155491,9.64E-05,0.000831024,0.000232894,0.000129434,1.57E-05,7.43E-05,0.000106685,5.79E-06,9.42E-05,0.000200626,0.000114155,0.000134282,9.42E-05,0.000227525,0.000121002,0.000227393,0.000220013,0.000121002
69,1/3/21 20:00,0.000152026,0,0.000195578,0.00014758,9.27E-05,0.000442219,0.00025084,0.000127503,1.01E-05,6.93E-05,0.000102997,4.37E-09,0.000176038,0.000114155,0.000237668,9.14E-05,0.000208608,0.000195578,9.14E-05,0.000152026,0,0.000195578,0.00014758,9.27E-05,0.00068874,0.00025084,0.000127503,1.01E-05,6.93E-05,0.000102997,4.28E-06,9.17E-05,0.000176038,0.000114155,0.000124581,9.17E-05,0.000237668,9.14E-05,0.000205331,0.000195578,9.14E-05
70,1/3/21 21:00,0.000100085,0,0.000140615,0.000139696,8.96E-05,0.000393828,0.000231373,0.000122724,7.67E-06,6.43E-05,9.85E-05,4.24E-06,0.000142239,0.000114155,0.000229061,7.25E-05,0.000173218,0.000140615,7.25E-05,0.000100085,0,0.000140615,0.000139696,8.96E-05,0.000587926,0.000231373,0.000122724,7.67E-06,6.43E-05,9.85E-05,3.70E-06,8.92E-05,0.000142239,0.000114155,9.56E-05,8.92E-05,0.000229061,7.25E-05,0.000171542,0.000140615,7.25E-05
71,1/3/21 22:00,6.88E-05,0,9.49E-05,0.000116484,8.62E-05,0.000397279,0.0001776,0.000115513,7.30E-06,5.89E-05,9.47E-05,8.88E-06,0.000115487,0.000114155,0.00020304,4.34E-05,0.000152352,9.49E-05,4.34E-05,6.88E-05,0,9.49E-05,0.000116484,8.62E-05,0.000545923,0.0001776,0.000115513,7.30E-06,5.89E-05,9.47E-05,4.99E-06,8.65E-05,0.000115487,0.000114155,7.15E-05,8.65E-05,0.00020304,4.34E-05,0.00015172,9.49E-05,4.34E-05
72,1/3/21 23:00,5.22E-05,0,6.14E-05,8.16E-05,8.43E-05,0.000391773,0.000122545,0.000109092,6.44E-06,5.35E-05,9.06E-05,1.10E-05,8.85E-05,0.000114155,0.000162074,2.64E-05,0.00012253,6.14E-05,2.64E-05,5.22E-05,0,6.14E-05,8.16E-05,8.43E-05,0.000493787,0.000122545,0.000109092,6.44E-06,5.35E-05,9.06E-05,5.48E-06,8.38E-05,8.85E-05,0.000114155,5.45E-05,8.38E-05,0.000162074,2.64E-05,0.000122523,6.14E-05,2.64E-05
73,1/4/21 0:00,4.03E-05,0,4.09E-05,4.80E-05,8.15E-05,0.000273472,8.33E-05,9.92E-05,5.95E-06,5.12E-05,8.63E-05,1.94E-05,6.70E-05,0.000114155,0.00011328,1.36E-05,9.71E-05,4.09E-05,1.36E-05,4.03E-05,0,4.09E-05,4.80E-05,8.15E-05,0.000232906,8.33E-05,9.92E-05,5.95E-06,5.12E-05,8.63E-05,1.22E-05,8.26E-05,6.70E-05,0.000114155,5.91E-05,8.26E-05,0.00011328,1.36E-05,9.72E-05,4.09E-05,1.36E-05
74,1/4/21 1:00,3.22E-05,0,2.52E-05,2.18E-05,7.91E-05,0.00024086,6.38E-05,9.37E-05,5.12E-06,5.33E-05,8.31E-05,2.37E-05,3.97E-05,0.000114155,6.83E-05,7.41E-06,5.77E-05,2.52E-05,7.41E-06,3.22E-05,0,2.52E-05,2.18E-05,7.91E-05,0.000202697,6.38E-05,9.37E-05,5.12E-06,5.33E-05,8.31E-05,1.54E-05,8.37E-05,3.97E-05,0.000114155,6.02E-05,8.37E-05,6.83E-05,7.41E-06,5.77E-05,2.52E-05,7.41E-06
75,1/4/21 2:00,2.90E-05,0,1.81E-05,9.82E-06,7.74E-05,0.0002324,5.57E-05,9.10E-05,5.88E-06,5.01E-05,8.16E-05,2.55E-05,3.68E-05,0.000114155,3.35E-05,5.26E-06,5.54E-05,1.81E-05,5.26E-06,2.90E-05,0,1.81E-05,9.82E-06,7.74E-05,0.00020065,5.57E-05,9.10E-05,5.88E-06,5.01E-05,8.16E-05,1.75E-05,8.21E-05,3.68E-05,0.000114155,6.86E-05,8.21E-05,3.35E-05,5.26E-06,5.57E-05,1.81E-05,5.26E-06
76,1/4/21 3:00,3.08E-05,0,1.39E-05,6.41E-06,7.54E-05,0.000240867,5.21E-05,9.03E-05,8.53E-06,4.81E-05,8.05E-05,2.64E-05,4.13E-05,0.000114155,1.36E-05,5.64E-06,6.38E-05,1.39E-05,5.64E-06,3.08E-05,0,1.39E-05,6.41E-06,7.54E-05,0.000209811,5.21E-05,9.03E-05,8.53E-06,4.81E-05,8.05E-05,1.89E-05,8.10E-05,4.13E-05,0.000114155,7.33E-05,8.10E-05,1.36E-05,5.64E-06,6.45E-05,1.39E-05,5.64E-06
77,1/4/21 4:00,3.48E-05,0,1.53E-05,9.64E-06,7.41E-05,0.000264047,5.54E-05,9.15E-05,1.96E-05,4.92E-05,7.90E-05,2.71E-05,5.92E-05,0.000114155,3.08E-06,9.55E-06,9.17E-05,1.53E-05,9.55E-06,3.48E-05,0,1.53E-05,9.64E-06,7.41E-05,0.000229816,5.54E-05,9.15E-05,1.96E-05,4.92E-05,7.90E-05,2.02E-05,8.16E-05,5.92E-05,0.000114155,9.53E-05,8.16E-05,3.08E-06,9.55E-06,9.30E-05,1.53E-05,9.55E-06
78,1/4/21 5:00,5.29E-05,0,2.35E-05,2.37E-05,7.41E-05,0.000299831,7.03E-05,9.41E-05,4.21E-05,5.69E-05,7.90E-05,2.86E-05,0.00010048,0.000114155,5.65E-06,1.83E-05,0.000155404,2.35E-05,1.83E-05,5.29E-05,0,2.35E-05,2.37E-05,7.41E-05,0.000264022,7.03E-05,9.41E-05,4.21E-05,5.69E-05,7.90E-05,2.21E-05,8.55E-05,0.00010048,0.000114155,0.000117121,8.55E-05,5.65E-06,1.83E-05,0.000157778,2.35E-05,1.83E-05
79,1/4/21 6:00,8.70E-05,0,3.87E-05,4.71E-05,7.51E-05,0.000336549,9.55E-05,9.74E-05,6.99E-05,7.06E-05,8.08E-05,3.25E-05,0.000169564,0.000114155,1.27E-05,3.80E-05,0.000259088,3.87E-05,3.80E-05,8.70E-05,0,3.87E-05,4.71E-05,7.51E-05,0.000293543,9.55E-05,9.74E-05,6.99E-05,7.06E-05,8.08E-05,2.68E-05,9.23E-05,0.000169564,0.000114155,0.000110727,9.23E-05,1.27E-05,3.80E-05,0.000263325,3.87E-05,3.80E-05
80,1/4/21 7:00,0.000119691,0,7.08E-05,7.87E-05,7.58E-05,0.000340639,0.000113935,0.00010022,0.000117328,8.62E-05,8.35E-05,3.01E-05,0.000219415,0.000114155,2.39E-05,8.82E-05,0.000312217,7.08E-05,8.82E-05,0.000119691,0,7.08E-05,7.87E-05,7.58E-05,0.00029096,0.000113935,0.00010022,0.000117328,8.62E-05,8.35E-05,2.41E-05,0.000100151,0.000219415,0.000114155,8.58E-05,0.000100151,2.39E-05,8.82E-05,0.000317478,7.08E-05,8.82E-05
81,1/4/21 8:00,0.000133417,0,0.000113839,0.0001172,7.75E-05,0.000311578,0.000120347,0.00010213,0.000168787,0.000102938,8.55E-05,1.19E-05,0.000239697,0.000114155,3.58E-05,0.000148642,0.000308101,0.000113839,0.000148642,0.000133417,0,0.000113839,0.0001172,7.75E-05,0.00026757,0.000120347,0.00010213,0.000168787,0.000102938,8.55E-05,1.00E-05,0.000108537,0.000239697,0.000114155,5.34E-05,0.000108537,3.58E-05,0.000148642,0.000313049,0.000113839,0.000148642
82,1/4/21 9:00,0.00012709,0,0.000147622,0.000158807,7.99E-05,0.000257245,0.000115957,0.000103158,0.000236176,0.000126766,8.75E-05,3.31E-06,0.000219235,0.000114155,5.10E-05,0.00021568,0.00023437,0.000147622,0.00021568,0.00012709,0,0.000147622,0.000158807,7.99E-05,0.000234713,0.000115957,0.000103158,0.000236176,0.000126766,8.75E-05,6.77E-06,0.000120471,0.000219235,0.000114155,4.33E-05,0.000120471,5.10E-05,0.00021568,0.000238377,0.000147622,0.00021568
83,1/4/21 10:00,0.000132846,0,0.000158613,0.000200788,8.40E-05,0.000205514,0.000112306,0.000103836,0.000269259,0.000153618,9.03E-05,-2.00E-06,0.000202166,0.000114155,6.48E-05,0.000235629,0.0001937,0.000158613,0.000235629,0.000132846,0,0.000158613,0.000200788,8.40E-05,0.000202703,0.000112306,0.000103836,0.000269259,0.000153618,9.03E-05,4.59E-06,0.00013392,0.000202166,0.000114155,3.44E-05,0.00013392,6.48E-05,0.000235629,0.000197016,0.000158613,0.000235629
84,1/4/21 11:00,0.000134661,0,0.00015157,0.000220882,8.87E-05,0.000159949,0.000110344,0.000104593,0.000288824,0.000185035,9.50E-05,-4.94E-06,0.000174999,0.000114155,7.75E-05,0.000243817,0.000145697,0.00015157,0.000243817,0.000134661,0,0.00015157,0.000220882,8.87E-05,0.000157376,0.000110344,0.000104593,0.000288824,0.000185035,9.50E-05,2.41E-06,0.000149655,0.000174999,0.000114155,2.72E-05,0.000149655,7.75E-05,0.000243817,0.00014874,0.00015157,0.000243817
85,1/4/21 12:00,0.000135185,0,0.0001456,0.000228802,9.40E-05,0.000117859,0.000110532,0.000105706,0.000255741,0.000201533,9.87E-05,-6.34E-06,0.000156371,0.000114155,8.65E-05,0.000200738,0.000135849,0.0001456,0.000200738,0.000135185,0,0.0001456,0.000228802,9.40E-05,0.000107027,0.000110532,0.000105706,0.000255741,0.000201533,9.87E-05,-9.52E-07,0.000157917,0.000156371,0.000114155,2.17E-05,0.000157917,8.65E-05,0.000200738,0.000137553,0.0001456,0.000200738
86,1/4/21 13:00,0.000125256,0,0.00013974,0.000212967,9.75E-05,8.24E-05,0.000111725,0.000107153,0.000218329,0.00020505,0.000101462,-6.03E-06,0.000131143,0.000114155,9.44E-05,0.00017934,0.000104698,0.00013974,0.00017934,0.000125256,0,0.00013974,0.000212967,9.75E-05,5.53E-05,0.000111725,0.000107153,0.000218329,0.00020505,0.000101462,-1.89E-06,0.000159679,0.000131143,0.000114155,2.99E-05,0.000159679,9.44E-05,0.00017934,0.000105383,0.00013974,0.00017934
87,1/4/21 14:00,0.000131203,0,0.000131111,0.000196685,0.000100148,5.51E-05,0.000113785,0.00010906,0.000174934,0.000185812,0.000103067,-7.88E-06,0.000112088,0.000114155,0.000105151,0.000178947,7.70E-05,0.000131111,0.000178947,0.000131203,0,0.000131111,0.000196685,0.000100148,2.09E-05,0.000113785,0.00010906,0.000174934,0.000185812,0.000103067,-5.74E-06,0.000150044,0.000112088,0.000114155,3.98E-05,0.000150044,0.000105151,0.000178947,7.73E-05,0.000131111,0.000178947
88,1/4/21 15:00,0.000171375,0,0.00012287,0.000175559,0.000100991,6.60E-05,0.000119655,0.000112143,0.000137191,0.000158361,0.00010564,-7.37E-06,9.79E-05,0.000114155,0.000118651,0.000206098,4.23E-05,0.00012287,0.000206098,0.000171375,0,0.00012287,0.000175559,0.000100991,2.71E-05,0.000119655,0.000112143,0.000137191,0.000158361,0.00010564,-9.13E-06,0.000136295,9.79E-05,0.000114155,0.000177759,0.000136295,0.000118651,0.000206098,4.33E-05,0.00012287,0.000206098
89,1/4/21 16:00,0.00026871,0,0.000126887,0.000174323,0.000102421,0.000149724,0.000131596,0.000116794,9.71E-05,0.000127074,0.000107787,-7.86E-06,0.000121089,0.000114155,0.000136342,0.000199552,8.35E-05,0.000126887,0.000199552,0.00026871,0,0.000126887,0.000174323,0.000102421,0.000145855,0.000131596,0.000116794,9.71E-05,0.000127074,0.000107787,-6.46E-06,0.000120626,0.000121089,0.000114155,0.000294115,0.000120626,0.000136342,0.000199552,8.49E-05,0.000126887,0.000199552
90,1/4/21 17:00,0.00035503,0,0.000156219,0.000173599,0.000101299,0.000270945,0.00015533,0.000122285,5.30E-05,9.80E-05,0.000108272,1.68E-07,0.00017971,0.000114155,0.00016375,0.000170163,0.000187053,0.000156219,0.000170163,0.00035503,0,0.000156219,0.000173599,0.000101299,0.000302892,0.00015533,0.000122285,5.30E-05,9.80E-05,0.000108272,1.16E-05,0.000106073,0.00017971,0.000114155,0.000319911,0.000106073,0.00016375,0.000170163,0.000188139,0.000156219,0.000170163
91,1/4/21 18:00,0.000353229,0,0.000199151,0.000168359,9.91E-05,0.000365271,0.000190846,0.000126842,2.92E-05,7.62E-05,0.00010687,4.46E-06,0.00022607,0.000114155,0.000193947,0.000159393,0.000260299,0.000199151,0.000159393,0.000353229,0,0.000199151,0.000168359,9.91E-05,0.000421871,0.000190846,0.000126842,2.92E-05,7.62E-05,0.00010687,1.80E-05,9.51E-05,0.00022607,0.000114155,0.000222192,9.51E-05,0.000193947,0.000159393,0.000260145,0.000199151,0.000159393
92,1/4/21 19:00,0.000265757,0,0.00021757,0.000158049,9.56E-05,0.000378556,0.000232157,0.000128927,1.64E-05,6.36E-05,0.000104338,2.62E-06,0.00023093,0.000114155,0.000222199,0.000141228,0.000272727,0.00021757,0.000141228,0.000265757,0,0.00021757,0.000158049,9.56E-05,0.000421971,0.000232157,0.000128927,1.64E-05,6.36E-05,0.000104338,1.23E-05,8.88E-05,0.00023093,0.000114155,0.000128298,8.88E-05,0.000222199,0.000141228,0.000271213,0.00021757,0.000141228
93,1/4/21 20:00,0.000158224,0,0.00019403,0.000152228,9.24E-05,0.000351837,0.000249851,0.000127681,1.09E-05,6.02E-05,0.000102165,4.40E-06,0.000194033,0.000114155,0.00023922,0.000112875,0.000229259,0.00019403,0.000112875,0.000158224,0,0.00019403,0.000152228,9.24E-05,0.000372824,0.000249851,0.000127681,1.09E-05,6.02E-05,0.000102165,8.57E-06,8.71E-05,0.000194033,0.000114155,0.000121739,8.71E-05,0.00023922,0.000112875,0.000227194,0.00019403,0.000112875
94,1/4/21 21:00,0.000105348,0,0.000144873,0.00014258,8.89E-05,0.000330007,0.000230672,0.000122872,8.56E-06,5.52E-05,9.90E-05,7.09E-06,0.000157195,0.000114155,0.00023407,6.42E-05,0.000201332,0.000144873,6.42E-05,0.000105348,0,0.000144873,0.00014258,8.89E-05,0.000331041,0.000230672,0.000122872,8.56E-06,5.52E-05,9.90E-05,6.79E-06,8.46E-05,0.000157195,0.000114155,9.28E-05,8.46E-05,0.00023407,6.42E-05,0.00019969,0.000144873,6.42E-05
