DEMAND,SOLAR,WIND,COAL,COAL_CRYO,COAL_AMINE,NUCLEAR
45282,9320.56,10085.3,57747,57747,57747,115494
47572,8756.54,12238.34,57747,57747,57747,115494
49392,7459.86,14586.25,57747,57747,57747,115494
51126,5549.75,17219.91,57747,57747,57747,115494
51951,3011.23,20830.32,57747,57747,57747,115494
51856,478.21,24302.1,57747,57747,57747,115494
50816,0.24,26545.29,57747,57747,57747,115494
49104,0,24763.42,57747,57747,57747,115494
47447,0,21954.57,57747,57747,57747,115494
44617,0,18262.36,57747,57747,57747,115494
40148,0,15174.06,57747,57747,57747,115494
36126,0,12172.93,57747,57747,57747,115494
33142,0,10156.58,57747,57747,57747,115494
31122,0,8404.49,57747,57747,57747,115494
29932,0,6880.43,57747,57747,57747,115494
29500,0,5633.36,57747,57747,57747,115494
29565,639.53,4370.25,57747,57747,57747,115494
30613,2793.4,2690.41,57747,57747,57747,115494
32381,5344.32,2011.5,57747,57747,57747,115494
34559,7518.24,2105.19,57747,57747,57747,115494
36379,8667.3,2772.63,57747,57747,57747,115494
38281,9368.33,3786.49,57747,57747,57747,115494
39623,9717.22,5018,57747,57747,57747,115494
41187,9637.55,6678.62,57747,57747,57747,115494
43069,9312.05,9903.55,57747,57747,57747,115494
45233,8555.85,15603.37,57747,57747,57747,115494
47230,7366.47,21372.94,57747,57747,57747,115494
48806,5496.17,25276.06,57747,57747,57747,115494
49677,2879.21,27825.16,57747,57747,57747,115494
49510,415.56,31419.5,57747,57747,57747,115494
48582,0.16,31515.09,57747,57747,57747,115494
46819,0,29248.69,57747,57747,57747,115494
45230,0,26596.27,57747,57747,57747,115494
42762,0,24442.15,57747,57747,57747,115494
39125,0,22539.8,57747,57747,57747,115494
35559,0,20368.28,57747,57747,57747,115494
32707,0,18058.11,57747,57747,57747,115494
30569,0,16460.9,57747,57747,57747,115494
29330,0,15319.63,57747,57747,57747,115494
28790,0,14522.05,57747,57747,57747,115494
28620,634.64,14073.41,57747,57747,57747,115494
28960,2393.55,12111.59,57747,57747,57747,115494
29441,4330.97,11812.65,57747,57747,57747,115494
30560,6141.81,13213.33,57747,57747,57747,115494
31781,7494.42,14969.75,57747,57747,57747,115494
33326,8081.77,18014.17,57747,57747,57747,115494
35124,8334.84,21638.41,57747,57747,57747,115494
36643,8257.46,25511.29,57747,57747,57747,115494
37951,8273.82,28918.72,57747,57747,57747,115494
39646,7076.2,31940.16,57747,57747,57747,115494
41375,5977.62,34456.5,57747,57747,57747,115494
42425,4368.52,36578.64,57747,57747,57747,115494
43497,2345.01,37140.04,57747,57747,57747,115494
43977,372.64,36118.57,57747,57747,57747,115494
43551,0.4,35125.31,57747,57747,57747,115494
42191,0,33838.92,57747,57747,57747,115494
41065,0,31634.13,57747,57747,57747,115494
39238,0,29420.72,57747,57747,57747,115494
36207,0,27592.22,57747,57747,57747,115494
33124,0,25772.06,57747,57747,57747,115494
31061,0,23974,57747,57747,57747,115494
29406,0,21913.07,57747,57747,57747,115494
27884,0,20149.91,57747,57747,57747,115494
27497,0,18721.9,57747,57747,57747,115494
27202,590.9,16865.71,57747,57747,57747,115494
27082,2399.64,13328.1,57747,57747,57747,115494
26918,4741.08,12652.08,57747,57747,57747,115494
27808,6668.11,12687.31,57747,57747,57747,115494
29551,7814.97,12833.46,57747,57747,57747,115494
30590,8833.93,13928.44,57747,57747,57747,115494
31811,9204.4,15671.07,57747,57747,57747,115494
33595,9102.25,17639.11,57747,57747,57747,115494
34773,8644.42,19586.24,57747,57747,57747,115494
36352,8077.58,21510.98,57747,57747,57747,115494
38175,6977.07,23751.48,57747,57747,57747,115494
39609,5216.42,25623.15,57747,57747,57747,115494
40778,2694.28,27429.38,57747,57747,57747,115494
41460,342.89,29210.54,57747,57747,57747,115494
41343,0.76,30536.02,57747,57747,57747,115494
40342,0,28918.88,57747,57747,57747,115494
39730,0,25457.52,57747,57747,57747,115494
38088,0,22277.76,57747,57747,57747,115494
35155,0,19652.15,57747,57747,57747,115494
32104,0,17629.1,57747,57747,57747,115494
29773,0,15250.28,57747,57747,57747,115494
28548,0,13282.82,57747,57747,57747,115494
27742,0,11841.83,57747,57747,57747,115494
27662,0,10291.98,57747,57747,57747,115494
28295,599.12,8387.67,57747,57747,57747,115494
29624,2881.86,5132.54,57747,57747,57747,115494
31269,5115.13,3306.75,57747,57747,57747,115494
33063,7111.44,3091.57,57747,57747,57747,115494
35341,8441.31,4048.22,57747,57747,57747,115494
36692,9279.66,5531.25,57747,57747,57747,115494
37551,9442.68,7798.95,57747,57747,57747,115494
38768,9508.39,9604.72,57747,57747,57747,115494
39978,9165.15,10766.39,57747,57747,57747,115494
41485,8357.1,11919.73,57747,57747,57747,115494
42947,6951.29,13640.02,57747,57747,57747,115494
44475,4977.81,15708.03,57747,57747,57747,115494
45388,2674.04,18076.8,57747,57747,57747,115494
45494,353.57,19670.92,57747,57747,57747,115494
44930,0.47,21167.1,57747,57747,57747,115494
43702,0,19517.89,57747,57747,57747,115494
42858,0,16165.36,57747,57747,57747,115494
40799,0,13162.92,57747,57747,57747,115494
37005,0,12223.54,57747,57747,57747,115494
33480,0,11183.84,57747,57747,57747,115494
30948,0,10009.49,57747,57747,57747,115494
29569,0,9005.11,57747,57747,57747,115494
28737,0,7580.22,57747,57747,57747,115494
28588,0,7494.3,57747,57747,57747,115494
28573,673.94,7418.57,57747,57747,57747,115494
29668,3177.15,5043.56,57747,57747,57747,115494
31330,5264.06,3385.23,57747,57747,57747,115494
33316,7295.79,3026.89,57747,57747,57747,115494
35342,8521.74,3773.82,57747,57747,57747,115494
36888,8896.87,5508.89,57747,57747,57747,115494
38343,9101.32,8171.96,57747,57747,57747,115494
39815,8443.08,10720.72,57747,57747,57747,115494
41341,8131.2,13499.16,57747,57747,57747,115494
43354,6985.98,15753.18,57747,57747,57747,115494
45084,5895.28,17490.9,57747,57747,57747,115494
46638,4112.79,18908.18,57747,57747,57747,115494
47627,2066.96,19862.37,57747,57747,57747,115494
47812,300.61,21685.53,57747,57747,57747,115494
47049,0.53,24891.39,57747,57747,57747,115494
45588,0,25553.21,57747,57747,57747,115494
44420,0,24324.8,57747,57747,57747,115494
42081,0,22352.41,57747,57747,57747,115494
38085,0,20032.29,57747,57747,57747,115494
34474,0,17347.79,57747,57747,57747,115494
31805,0,14692.72,57747,57747,57747,115494
29924,0,13022.12,57747,57747,57747,115494
28637,0,11745.26,57747,57747,57747,115494
28222,0,9899.08,57747,57747,57747,115494
28910,652.08,7986.28,57747,57747,57747,115494
29905,2731.45,4472.85,57747,57747,57747,115494
31616,4777.44,2717.17,57747,57747,57747,115494
34079,6684.36,2386.72,57747,57747,57747,115494
36072,8090.46,2594.07,57747,57747,57747,115494
37626,8892.82,3379.85,57747,57747,57747,115494
39539,9096.75,4883.88,57747,57747,57747,115494
41698,8875.24,6358.98,57747,57747,57747,115494
43731,8349.57,7340.57,57747,57747,57747,115494
46065,7740.37,8180.64,57747,57747,57747,115494
48155,6713.18,8830.59,57747,57747,57747,115494
49711,5138.6,9904.12,57747,57747,57747,115494
50872,2814,11439.6,57747,57747,57747,115494
51004,395.11,14328.62,57747,57747,57747,115494
50220,0.45,18442.68,57747,57747,57747,115494
48455,0,19741.49,57747,57747,57747,115494
46990,0,18519.03,57747,57747,57747,115494
44376,0,17023.93,57747,57747,57747,115494
39988,0,15699.09,57747,57747,57747,115494
35885,0,14192.44,57747,57747,57747,115494
32929,0,12279.9,57747,57747,57747,115494
30956,0,10531.95,57747,57747,57747,115494
29877,0,8832.33,57747,57747,57747,115494
29238,0,7215.59,57747,57747,57747,115494
29386,535.33,5618.65,57747,57747,57747,115494
30435,2936.97,3336.1,57747,57747,57747,115494
32288,5266.27,1826.96,57747,57747,57747,115494
34740,7096.7,1372.95,57747,57747,57747,115494
36564,7856.36,1257.23,57747,57747,57747,115494
38880,8355.52,1460.18,57747,57747,57747,115494
41281,8582.65,2035.24,57747,57747,57747,115494
43462,7994.11,3110.5,57747,57747,57747,115494
45643,7169.04,4400.64,57747,57747,57747,115494
47850,6147.61,5711.76,57747,57747,57747,115494
49888,5179.8,7442.5,57747,57747,57747,115494
51379,3934.46,9779.88,57747,57747,57747,115494
51835,1762.73,12309.52,57747,57747,57747,115494
51715,245.17,16561.1,57747,57747,57747,115494
50588,0.33,20835.34,57747,57747,57747,115494
48829,0,22397.94,57747,57747,57747,115494
47825,0,20808.2,57747,57747,57747,115494
45287,0,17811.87,57747,57747,57747,115494
40857,0,15466.59,57747,57747,57747,115494
36824,0,13525.74,57747,57747,57747,115494
34088,0,11365.35,57747,57747,57747,115494
32329,0,9436.34,57747,57747,57747,115494
31155,0,7708.94,57747,57747,57747,115494
30423,0,6263.6,57747,57747,57747,115494
30584,476.63,4660.66,57747,57747,57747,115494
31600,2407.99,2891.2,57747,57747,57747,115494
32945,4304.68,2132.78,57747,57747,57747,115494
35648,6034.31,2045.44,57747,57747,57747,115494
38208,7183.87,2385.19,57747,57747,57747,115494
40421,7876.66,3411.11,57747,57747,57747,115494
42957,7947.45,5346.48,57747,57747,57747,115494
45506,7769.36,7469.07,57747,57747,57747,115494
47426,7449.14,9566.39,57747,57747,57747,115494
49527,6681.55,11617.2,57747,57747,57747,115494
51589,5685.47,14087.84,57747,57747,57747,115494
53431,4349.97,16378.06,57747,57747,57747,115494
53949,2286.18,18345.34,57747,57747,57747,115494
53958,334.53,22403.77,57747,57747,57747,115494
52874,0.76,26411.51,57747,57747,57747,115494
50998,0,25480.15,57747,57747,57747,115494
49630,0,23256.82,57747,57747,57747,115494
46785,0,20259.43,57747,57747,57747,115494
42821,0,17898.02,57747,57747,57747,115494
38840,0,16304.59,57747,57747,57747,115494
35723,0,15060.63,57747,57747,57747,115494
33397,0,13003.25,57747,57747,57747,115494
31703,0,11435.98,57747,57747,57747,115494
30696,0,9071.57,57747,57747,57747,115494
30764,512.75,7430.88,57747,57747,57747,115494
30593,2782.1,4992.54,57747,57747,57747,115494
30826,5138.22,3289.47,57747,57747,57747,115494
32568,7030.49,3236.27,57747,57747,57747,115494
35204,8131.81,3742.55,57747,57747,57747,115494
37600,8772.53,4292.28,57747,57747,57747,115494
40525,8843.4,6304.08,57747,57747,57747,115494
43269,8367.66,8906.91,57747,57747,57747,115494
45696,7942.42,11775.28,57747,57747,57747,115494
47891,7011.19,13591.58,57747,57747,57747,115494
49371,5975.91,16056.79,57747,57747,57747,115494
50299,4239.34,18627.48,57747,57747,57747,115494
50693,2110.58,21780.08,57747,57747,57747,115494
50530,293.02,26005.13,57747,57747,57747,115494
49633,0.52,27004.48,57747,57747,57747,115494
47949,0,25395.08,57747,57747,57747,115494
46348,0,22950.27,57747,57747,57747,115494
43853,0,20717.61,57747,57747,57747,115494
40394,0,18301.21,57747,57747,57747,115494
36764,0,15778.75,57747,57747,57747,115494
34125,0,13741.11,57747,57747,57747,115494
32291,0,12349.29,57747,57747,57747,115494
30826,0,11355.27,57747,57747,57747,115494
29930,0,10479.35,57747,57747,57747,115494
29719,456.67,9339.59,57747,57747,57747,115494
29596,2780.42,6965.3,57747,57747,57747,115494
29581,5351.78,5865.26,57747,57747,57747,115494
30881,7627.24,5713.57,57747,57747,57747,115494
32945,8869.56,6153.73,57747,57747,57747,115494
35321,9606.81,7395.74,57747,57747,57747,115494
38045,9966.72,9762.78,57747,57747,57747,115494
40427,9825.29,12758.65,57747,57747,57747,115494
42775,9179.69,15963.5,57747,57747,57747,115494
45275,7834.36,19046.99,57747,57747,57747,115494
47500,6311.33,22276.31,57747,57747,57747,115494
49399,4367.5,26211.13,57747,57747,57747,115494
50823,2095.4,30105.07,57747,57747,57747,115494
51518,273.48,32736.71,57747,57747,57747,115494
51038,0.54,33228.68,57747,57747,57747,115494
49480,0,30675.48,57747,57747,57747,115494
48021,0,27501.08,57747,57747,57747,115494
45316,0,24954.27,57747,57747,57747,115494
41028,0,22935.71,57747,57747,57747,115494
36956,0,20742.44,57747,57747,57747,115494
34154,0,18935.4,57747,57747,57747,115494
32094,0,17583.2,57747,57747,57747,115494
30869,0,16445.95,57747,57747,57747,115494
30352,0,15338.8,57747,57747,57747,115494
30756,427.71,13489.37,57747,57747,57747,115494
32136,2199.41,9798.84,57747,57747,57747,115494
33904,4271.84,7092.95,57747,57747,57747,115494
36617,6359.67,5958.05,57747,57747,57747,115494
39020,8185.97,5351.2,57747,57747,57747,115494
41138,9214.74,5284.11,57747,57747,57747,115494
43719,9461.94,6070.98,57747,57747,57747,115494
46048,9228.61,7846.98,57747,57747,57747,115494
48374,8606.01,10190.01,57747,57747,57747,115494
51164,7772.3,12763.66,57747,57747,57747,115494
53121,6321.98,15376.01,57747,57747,57747,115494
54614,4233.74,18235.24,57747,57747,57747,115494
55292,2140.23,21573.96,57747,57747,57747,115494
54980,272.38,26775.69,57747,57747,57747,115494
53726,0.02,29551.33,57747,57747,57747,115494
51601,0,27812.21,57747,57747,57747,115494
50363,0,24852.42,57747,57747,57747,115494
47222,0,22396.74,57747,57747,57747,115494
42572,0,20363.66,57747,57747,57747,115494
38484,0,18434.47,57747,57747,57747,115494
35551,0,16345.67,57747,57747,57747,115494
33642,0,14751.55,57747,57747,57747,115494
32445,0,13599.33,57747,57747,57747,115494
31782,0,12314.14,57747,57747,57747,115494
32087,441.61,10993.18,57747,57747,57747,115494
33321,2685.67,8420.64,57747,57747,57747,115494
35014,5194.36,6580.58,57747,57747,57747,115494
37564,7426.4,5678.68,57747,57747,57747,115494
40189,8754.14,5057.75,57747,57747,57747,115494
42735,9442.56,5419.46,57747,57747,57747,115494
45476,9769.29,6764.03,57747,57747,57747,115494
48335,9591.9,9029.48,57747,57747,57747,115494
50643,9148.11,11942.45,57747,57747,57747,115494
53426,8436.04,15529.84,57747,57747,57747,115494
55545,7096.48,19519.06,57747,57747,57747,115494
56701,5274.82,23523.42,57747,57747,57747,115494
57345,2819.68,28166.1,57747,57747,57747,115494
57027,344.19,31845.58,57747,57747,57747,115494
55658,0.26,32530.55,57747,57747,57747,115494
53675,0,30415.04,57747,57747,57747,115494
52005,0,27806.75,57747,57747,57747,115494
48824,0,24824.12,57747,57747,57747,115494
44106,0,21887.22,57747,57747,57747,115494
39784,0,19907.88,57747,57747,57747,115494
36622,0,17937.28,57747,57747,57747,115494
34583,0,16525.17,57747,57747,57747,115494
33265,0,14988.81,57747,57747,57747,115494
32393,0,13533.33,57747,57747,57747,115494
32591,435.44,11843.45,57747,57747,57747,115494
33599,2873.93,8542.07,57747,57747,57747,115494
35481,5532.66,6408.1,57747,57747,57747,115494
38221,7810.7,5755.7,57747,57747,57747,115494
40907,9033.64,5246.21,57747,57747,57747,115494
43611,9683.51,5512.53,57747,57747,57747,115494
46470,10015.01,6520.25,57747,57747,57747,115494
49201,9853.3,8535.99,57747,57747,57747,115494
51579,9575.06,11271.96,57747,57747,57747,115494
54283,8818.25,14570.98,57747,57747,57747,115494
56162,7335.26,17756.2,57747,57747,57747,115494
57244,5407.07,20938.19,57747,57747,57747,115494
57747,2771.72,24938.76,57747,57747,57747,115494
57045,342.61,28717.37,57747,57747,57747,115494
55596,0.29,30974.64,57747,57747,57747,115494
53627,0,28975.34,57747,57747,57747,115494
52334,0,25884.78,57747,57747,57747,115494
49370,0,24112.63,57747,57747,57747,115494
44742,0,22410.48,57747,57747,57747,115494
40360,0,20129.83,57747,57747,57747,115494
36999,0,18238.91,57747,57747,57747,115494
34591,0,16452.65,57747,57747,57747,115494
32997,0,14454.07,57747,57747,57747,115494
32171,0,12286.03,57747,57747,57747,115494
32636,415.79,10241.57,57747,57747,57747,115494
33627,2606.44,7414.03,57747,57747,57747,115494
35256,4850.39,4697.12,57747,57747,57747,115494
37773,6852.57,3556.19,57747,57747,57747,115494
40270,8177.42,2975.86,57747,57747,57747,115494
42803,8950.12,3147.93,57747,57747,57747,115494
45396,9214.24,4138.28,57747,57747,57747,115494
47864,9186.91,5710.1,57747,57747,57747,115494
50182,8844.09,7710.56,57747,57747,57747,115494
52726,8077.1,11057.5,57747,57747,57747,115494
54825,6753.4,14555.15,57747,57747,57747,115494
56039,4943.02,18182.19,57747,57747,57747,115494
56693,2531.19,22252.83,57747,57747,57747,115494
56224,301.93,26636.24,57747,57747,57747,115494
54579,0.24,28645.34,57747,57747,57747,115494
52755,0,26214.2,57747,57747,57747,115494
51401,0,22983.46,57747,57747,57747,115494
48703,0,19754.96,57747,57747,57747,115494
44284,0,17303.56,57747,57747,57747,115494
40054,0,14597.02,57747,57747,57747,115494
36807,0,12173.02,57747,57747,57747,115494
34536,0,9880.19,57747,57747,57747,115494
33154,0,7999.3,57747,57747,57747,115494
32578,0,6776.73,57747,57747,57747,115494
32748,363.17,5595.57,57747,57747,57747,115494
33709,2429.36,3606.56,57747,57747,57747,115494
35357,4954.19,2173.09,57747,57747,57747,115494
37545,6826.08,1696.8,57747,57747,57747,115494
40434,8138.3,1427.06,57747,57747,57747,115494
42959,9075.97,1517.05,57747,57747,57747,115494
45831,9614.15,2067.57,57747,57747,57747,115494
48567,9616.39,2920.34,57747,57747,57747,115494
50888,9366.62,4124.62,57747,57747,57747,115494
53245,8527.71,5390.35,57747,57747,57747,115494
55052,7262.21,7422.36,57747,57747,57747,115494
55958,5363.77,10683.7,57747,57747,57747,115494
56451,2751.99,13661.48,57747,57747,57747,115494
55870,327.14,17622.44,57747,57747,57747,115494
54149,0.12,20668.53,57747,57747,57747,115494
51921,0,22234.41,57747,57747,57747,115494
50541,0,20304.41,57747,57747,57747,115494
47989,0,18583.77,57747,57747,57747,115494
44054,0,16700.42,57747,57747,57747,115494
40305,0,15039.92,57747,57747,57747,115494
37124,0,12822.72,57747,57747,57747,115494
34735,0,10353.06,57747,57747,57747,115494
33086,0,8409.63,57747,57747,57747,115494
31999,0,6514.87,57747,57747,57747,115494
31658,403.57,4778.28,57747,57747,57747,115494
31813,2809.21,3042.73,57747,57747,57747,115494
32225,5322.38,1835.51,57747,57747,57747,115494
33673,7253.45,1569.85,57747,57747,57747,115494
36296,8442.37,1735.09,57747,57747,57747,115494
38870,9281.24,2159.56,57747,57747,57747,115494
41319,9705.71,2392.03,57747,57747,57747,115494
43512,9515.49,2893.25,57747,57747,57747,115494
45269,9359.79,3590.8,57747,57747,57747,115494
47391,8574.99,5080.07,57747,57747,57747,115494
49032,7493.5,7583.73,57747,57747,57747,115494
50378,5335.56,11792.03,57747,57747,57747,115494
50910,2691.74,16609.08,57747,57747,57747,115494
50458,285.36,21850.9,57747,57747,57747,115494
