,Unnamed: 0,OPR_DT,OPR_HR,NODE,LMP_$/MWh
1591,1591,2019-03-08,8,HARBGN_7_UNITS-APND,43.78168
1592,1592,2019-03-08,9,HARBGN_7_UNITS-APND,35.23494
1593,1593,2019-03-08,10,HARBGN_7_UNITS-APND,17.03112
1594,1594,2019-03-08,11,HARBGN_7_UNITS-APND,7.865019999999999
1595,1595,2019-03-08,12,HARBGN_7_UNITS-APND,6.41037
1596,1596,2019-03-08,13,HARBGN_7_UNITS-APND,2.63638
1597,1597,2019-03-08,14,HARBGN_7_UNITS-APND,4.0376400000000015
1598,1598,2019-03-08,15,HARBGN_7_UNITS-APND,5.72185
1599,1599,2019-03-08,16,HARBGN_7_UNITS-APND,14.69572
1600,1600,2019-03-08,17,HARBGN_7_UNITS-APND,31.86951
1601,1601,2019-03-08,18,HARBGN_7_UNITS-APND,56.72095
1602,1602,2019-03-08,19,HARBGN_7_UNITS-APND,82.48668
1603,1603,2019-03-08,20,HARBGN_7_UNITS-APND,61.08456999999999
1604,1604,2019-03-08,21,HARBGN_7_UNITS-APND,52.89222
1605,1605,2019-03-08,22,HARBGN_7_UNITS-APND,47.44078
1606,1606,2019-03-08,23,HARBGN_7_UNITS-APND,43.44349
1607,1607,2019-03-08,24,HARBGN_7_UNITS-APND,38.25468
1608,1608,2019-03-09,1,HARBGN_7_UNITS-APND,43.00411
1609,1609,2019-03-09,2,HARBGN_7_UNITS-APND,40.59951
1610,1610,2019-03-09,3,HARBGN_7_UNITS-APND,39.44721
1611,1611,2019-03-09,4,HARBGN_7_UNITS-APND,37.83434000000001
1612,1612,2019-03-09,5,HARBGN_7_UNITS-APND,39.40872
1613,1613,2019-03-09,6,HARBGN_7_UNITS-APND,44.08367
1614,1614,2019-03-09,7,HARBGN_7_UNITS-APND,44.47832
1615,1615,2019-03-09,8,HARBGN_7_UNITS-APND,37.46748
1616,1616,2019-03-09,9,HARBGN_7_UNITS-APND,24.69893
1617,1617,2019-03-09,10,HARBGN_7_UNITS-APND,15.30079
1618,1618,2019-03-09,11,HARBGN_7_UNITS-APND,9.73976
1619,1619,2019-03-09,12,HARBGN_7_UNITS-APND,4.86512
1620,1620,2019-03-09,13,HARBGN_7_UNITS-APND,6.08095
1621,1621,2019-03-09,14,HARBGN_7_UNITS-APND,6.32216
1622,1622,2019-03-09,15,HARBGN_7_UNITS-APND,6.8976
1623,1623,2019-03-09,16,HARBGN_7_UNITS-APND,26.04685
1624,1624,2019-03-09,17,HARBGN_7_UNITS-APND,40.00638
1625,1625,2019-03-09,18,HARBGN_7_UNITS-APND,56.07542
1626,1626,2019-03-09,19,HARBGN_7_UNITS-APND,72.74424
1627,1627,2019-03-09,20,HARBGN_7_UNITS-APND,66.94981999999999
1628,1628,2019-03-09,21,HARBGN_7_UNITS-APND,65.6585
1629,1629,2019-03-09,22,HARBGN_7_UNITS-APND,59.14323
1630,1630,2019-03-09,23,HARBGN_7_UNITS-APND,54.51207
1631,1631,2019-03-09,24,HARBGN_7_UNITS-APND,46.69754
1632,1632,2019-03-10,1,HARBGN_7_UNITS-APND,47.82329
1633,1633,2019-03-10,2,HARBGN_7_UNITS-APND,51.79867
1634,1634,2019-03-10,4,HARBGN_7_UNITS-APND,39.80964
1635,1635,2019-03-10,5,HARBGN_7_UNITS-APND,41.39625
1636,1636,2019-03-10,6,HARBGN_7_UNITS-APND,48.87129
1637,1637,2019-03-10,7,HARBGN_7_UNITS-APND,60.59149
1638,1638,2019-03-10,8,HARBGN_7_UNITS-APND,47.71481
1639,1639,2019-03-10,9,HARBGN_7_UNITS-APND,40.29263
1640,1640,2019-03-10,10,HARBGN_7_UNITS-APND,33.85784
1641,1641,2019-03-10,11,HARBGN_7_UNITS-APND,28.13706
1642,1642,2019-03-10,12,HARBGN_7_UNITS-APND,21.04158
1643,1643,2019-03-10,13,HARBGN_7_UNITS-APND,9.11574
1644,1644,2019-03-10,14,HARBGN_7_UNITS-APND,12.09614
1645,1645,2019-03-10,15,HARBGN_7_UNITS-APND,16.49103
1646,1646,2019-03-10,16,HARBGN_7_UNITS-APND,25.94108
1647,1647,2019-03-10,17,HARBGN_7_UNITS-APND,32.11113
1648,1648,2019-03-10,18,HARBGN_7_UNITS-APND,41.90413
1649,1649,2019-03-10,19,HARBGN_7_UNITS-APND,68.38828000000001
1650,1650,2019-03-10,20,HARBGN_7_UNITS-APND,85.4365
1651,1651,2019-03-10,21,HARBGN_7_UNITS-APND,72.8404
1652,1652,2019-03-10,22,HARBGN_7_UNITS-APND,70.07238000000001
1653,1653,2019-03-10,23,HARBGN_7_UNITS-APND,55.87629
1654,1654,2019-03-10,24,HARBGN_7_UNITS-APND,50.54588
1655,1655,2019-03-11,1,HARBGN_7_UNITS-APND,39.80204000000001
1656,1656,2019-03-11,2,HARBGN_7_UNITS-APND,38.4792
1657,1657,2019-03-11,3,HARBGN_7_UNITS-APND,39.57815
1658,1658,2019-03-11,4,HARBGN_7_UNITS-APND,40.29848
1659,1659,2019-03-11,5,HARBGN_7_UNITS-APND,45.40925
1660,1660,2019-03-11,6,HARBGN_7_UNITS-APND,59.9262
1661,1661,2019-03-11,7,HARBGN_7_UNITS-APND,85.35084
1662,1662,2019-03-11,8,HARBGN_7_UNITS-APND,82.06604
1663,1663,2019-03-11,9,HARBGN_7_UNITS-APND,58.35853
1664,1664,2019-03-11,10,HARBGN_7_UNITS-APND,41.3127
1665,1665,2019-03-11,11,HARBGN_7_UNITS-APND,38.97485
1666,1666,2019-03-11,12,HARBGN_7_UNITS-APND,36.5039
1667,1667,2019-03-11,13,HARBGN_7_UNITS-APND,30.60045
1668,1668,2019-03-11,14,HARBGN_7_UNITS-APND,31.463890000000006
1669,1669,2019-03-11,15,HARBGN_7_UNITS-APND,30.17574
1670,1670,2019-03-11,16,HARBGN_7_UNITS-APND,35.63933
1671,1671,2019-03-11,17,HARBGN_7_UNITS-APND,39.26972
1672,1672,2019-03-11,18,HARBGN_7_UNITS-APND,52.9221
1673,1673,2019-03-11,19,HARBGN_7_UNITS-APND,80.13859000000002
1674,1674,2019-03-11,20,HARBGN_7_UNITS-APND,106.53709
1675,1675,2019-03-11,21,HARBGN_7_UNITS-APND,81.36678
1676,1676,2019-03-11,22,HARBGN_7_UNITS-APND,77.32411
1677,1677,2019-03-11,23,HARBGN_7_UNITS-APND,53.46678000000001
1678,1678,2019-03-11,24,HARBGN_7_UNITS-APND,44.62103
1679,1679,2019-03-12,1,HARBGN_7_UNITS-APND,39.95713
1680,1680,2019-03-12,2,HARBGN_7_UNITS-APND,36.95647
1681,1681,2019-03-12,3,HARBGN_7_UNITS-APND,35.37859
1682,1682,2019-03-12,4,HARBGN_7_UNITS-APND,33.06767
1683,1683,2019-03-12,5,HARBGN_7_UNITS-APND,39.19297
1684,1684,2019-03-12,6,HARBGN_7_UNITS-APND,52.92543000000001
1685,1685,2019-03-12,7,HARBGN_7_UNITS-APND,70.1025
1686,1686,2019-03-12,8,HARBGN_7_UNITS-APND,71.13117
1687,1687,2019-03-12,9,HARBGN_7_UNITS-APND,51.95835
1688,1688,2019-03-12,10,HARBGN_7_UNITS-APND,35.54107
1689,1689,2019-03-12,11,HARBGN_7_UNITS-APND,30.01758
1690,1690,2019-03-12,12,HARBGN_7_UNITS-APND,19.52905
1691,1691,2019-03-12,13,HARBGN_7_UNITS-APND,15.63896
1692,1692,2019-03-12,14,HARBGN_7_UNITS-APND,9.49477
1693,1693,2019-03-12,15,HARBGN_7_UNITS-APND,6.77715
1694,1694,2019-03-12,16,HARBGN_7_UNITS-APND,7.38875
1695,1695,2019-03-12,17,HARBGN_7_UNITS-APND,6.07686
1696,1696,2019-03-12,18,HARBGN_7_UNITS-APND,34.59551
1697,1697,2019-03-12,19,HARBGN_7_UNITS-APND,54.60086999999999
1698,1698,2019-03-12,20,HARBGN_7_UNITS-APND,78.30579
1699,1699,2019-03-12,21,HARBGN_7_UNITS-APND,61.47032
1700,1700,2019-03-12,22,HARBGN_7_UNITS-APND,55.42181
1701,1701,2019-03-12,23,HARBGN_7_UNITS-APND,38.89497
1702,1702,2019-03-12,24,HARBGN_7_UNITS-APND,38.85614
1703,1703,2019-03-13,1,HARBGN_7_UNITS-APND,38.91659
1704,1704,2019-03-13,2,HARBGN_7_UNITS-APND,35.70327
1705,1705,2019-03-13,3,HARBGN_7_UNITS-APND,30.7102
1706,1706,2019-03-13,4,HARBGN_7_UNITS-APND,30.345640000000003
1707,1707,2019-03-13,5,HARBGN_7_UNITS-APND,35.2218
1708,1708,2019-03-13,6,HARBGN_7_UNITS-APND,42.54096
1709,1709,2019-03-13,7,HARBGN_7_UNITS-APND,60.3382
1710,1710,2019-03-13,8,HARBGN_7_UNITS-APND,60.11684
1711,1711,2019-03-13,9,HARBGN_7_UNITS-APND,37.54548
1712,1712,2019-03-13,10,HARBGN_7_UNITS-APND,26.72245
1713,1713,2019-03-13,11,HARBGN_7_UNITS-APND,7.65403
1714,1714,2019-03-13,12,HARBGN_7_UNITS-APND,5.71645
1715,1715,2019-03-13,13,HARBGN_7_UNITS-APND,6.90239
1716,1716,2019-03-13,14,HARBGN_7_UNITS-APND,5.8537
1717,1717,2019-03-13,15,HARBGN_7_UNITS-APND,7.14583
1718,1718,2019-03-13,16,HARBGN_7_UNITS-APND,8.03064
1719,1719,2019-03-13,17,HARBGN_7_UNITS-APND,9.01811
1720,1720,2019-03-13,18,HARBGN_7_UNITS-APND,32.95997
1721,1721,2019-03-13,19,HARBGN_7_UNITS-APND,61.57737
1722,1722,2019-03-13,20,HARBGN_7_UNITS-APND,93.6523
1723,1723,2019-03-13,21,HARBGN_7_UNITS-APND,68.66206
1724,1724,2019-03-13,22,HARBGN_7_UNITS-APND,64.887
1725,1725,2019-03-13,23,HARBGN_7_UNITS-APND,60.68046
1726,1726,2019-03-13,24,HARBGN_7_UNITS-APND,52.15644
1727,1727,2019-03-14,1,HARBGN_7_UNITS-APND,41.27556
1728,1728,2019-03-14,2,HARBGN_7_UNITS-APND,38.52414
1729,1729,2019-03-14,3,HARBGN_7_UNITS-APND,36.76011
1730,1730,2019-03-14,4,HARBGN_7_UNITS-APND,38.41819
1731,1731,2019-03-14,5,HARBGN_7_UNITS-APND,42.69853
1732,1732,2019-03-14,6,HARBGN_7_UNITS-APND,55.37908
1733,1733,2019-03-14,7,HARBGN_7_UNITS-APND,71.96576999999998
1734,1734,2019-03-14,8,HARBGN_7_UNITS-APND,63.72894
1735,1735,2019-03-14,9,HARBGN_7_UNITS-APND,45.27566
1736,1736,2019-03-14,10,HARBGN_7_UNITS-APND,27.00293
1737,1737,2019-03-14,11,HARBGN_7_UNITS-APND,20.93113
1738,1738,2019-03-14,12,HARBGN_7_UNITS-APND,16.81721
1739,1739,2019-03-14,13,HARBGN_7_UNITS-APND,12.53755
1740,1740,2019-03-14,14,HARBGN_7_UNITS-APND,10.40928
1741,1741,2019-03-14,15,HARBGN_7_UNITS-APND,11.41585
1742,1742,2019-03-14,16,HARBGN_7_UNITS-APND,12.11197
1743,1743,2019-03-14,17,HARBGN_7_UNITS-APND,14.24291
1744,1744,2019-03-14,18,HARBGN_7_UNITS-APND,37.01757
1745,1745,2019-03-14,19,HARBGN_7_UNITS-APND,59.43932
1746,1746,2019-03-14,20,HARBGN_7_UNITS-APND,86.53
1747,1747,2019-03-14,21,HARBGN_7_UNITS-APND,68.8285
1748,1748,2019-03-14,22,HARBGN_7_UNITS-APND,60.43419
1749,1749,2019-03-14,23,HARBGN_7_UNITS-APND,53.98848
1750,1750,2019-03-14,24,HARBGN_7_UNITS-APND,44.95301
1751,1751,2019-03-15,1,HARBGN_7_UNITS-APND,37.88348
1752,1752,2019-03-15,2,HARBGN_7_UNITS-APND,35.5728
1753,1753,2019-03-15,3,HARBGN_7_UNITS-APND,34.55613
1754,1754,2019-03-15,4,HARBGN_7_UNITS-APND,34.4723
1755,1755,2019-03-15,5,HARBGN_7_UNITS-APND,36.83556
1756,1756,2019-03-15,6,HARBGN_7_UNITS-APND,43.26906
1757,1757,2019-03-15,7,HARBGN_7_UNITS-APND,63.0998
1758,1758,2019-03-15,8,HARBGN_7_UNITS-APND,59.09946
1759,1759,2019-03-15,9,HARBGN_7_UNITS-APND,41.60114
1760,1760,2019-03-15,10,HARBGN_7_UNITS-APND,27.62233
1761,1761,2019-03-15,11,HARBGN_7_UNITS-APND,19.54176
1762,1762,2019-03-15,12,HARBGN_7_UNITS-APND,5.5449199999999985
1763,1763,2019-03-15,13,HARBGN_7_UNITS-APND,4.42946
1764,1764,2019-03-15,14,HARBGN_7_UNITS-APND,4.29312
1765,1765,2019-03-15,15,HARBGN_7_UNITS-APND,6.03505
1766,1766,2019-03-15,16,HARBGN_7_UNITS-APND,12.80081
1767,1767,2019-03-15,17,HARBGN_7_UNITS-APND,15.3988
1768,1768,2019-03-15,18,HARBGN_7_UNITS-APND,34.44638
1769,1769,2019-03-15,19,HARBGN_7_UNITS-APND,54.93461
1770,1770,2019-03-15,20,HARBGN_7_UNITS-APND,75.61086
1771,1771,2019-03-15,21,HARBGN_7_UNITS-APND,60.0822
1772,1772,2019-03-15,22,HARBGN_7_UNITS-APND,57.16917
1773,1773,2019-03-15,23,HARBGN_7_UNITS-APND,55.48063000000001
1774,1774,2019-03-15,24,HARBGN_7_UNITS-APND,50.16125
1775,1775,2019-03-16,1,HARBGN_7_UNITS-APND,41.3276
1776,1776,2019-03-16,2,HARBGN_7_UNITS-APND,40.31837
1777,1777,2019-03-16,3,HARBGN_7_UNITS-APND,38.33923
1778,1778,2019-03-16,4,HARBGN_7_UNITS-APND,37.14314
1779,1779,2019-03-16,5,HARBGN_7_UNITS-APND,38.98253
1780,1780,2019-03-16,6,HARBGN_7_UNITS-APND,39.99977
1781,1781,2019-03-16,7,HARBGN_7_UNITS-APND,47.73368
1782,1782,2019-03-16,8,HARBGN_7_UNITS-APND,44.53279000000001
1783,1783,2019-03-16,9,HARBGN_7_UNITS-APND,33.07847
1784,1784,2019-03-16,10,HARBGN_7_UNITS-APND,19.94931
1785,1785,2019-03-16,11,HARBGN_7_UNITS-APND,3.32577
1786,1786,2019-03-16,12,HARBGN_7_UNITS-APND,1.58872
1787,1787,2019-03-16,13,HARBGN_7_UNITS-APND,1.2728
1788,1788,2019-03-16,14,HARBGN_7_UNITS-APND,0.38404
1789,1789,2019-03-16,15,HARBGN_7_UNITS-APND,0.95517
1790,1790,2019-03-16,16,HARBGN_7_UNITS-APND,1.47934
1791,1791,2019-03-16,17,HARBGN_7_UNITS-APND,5.53766
1792,1792,2019-03-16,18,HARBGN_7_UNITS-APND,32.08262
1793,1793,2019-03-16,19,HARBGN_7_UNITS-APND,50.81408
1794,1794,2019-03-16,20,HARBGN_7_UNITS-APND,69.92269
1795,1795,2019-03-16,21,HARBGN_7_UNITS-APND,56.8694
1796,1796,2019-03-16,22,HARBGN_7_UNITS-APND,52.95724000000001
1797,1797,2019-03-16,23,HARBGN_7_UNITS-APND,46.30892
1798,1798,2019-03-16,24,HARBGN_7_UNITS-APND,44.83684
1799,1799,2019-03-17,1,HARBGN_7_UNITS-APND,44.39538
1800,1800,2019-03-17,2,HARBGN_7_UNITS-APND,39.59302
1801,1801,2019-03-17,3,HARBGN_7_UNITS-APND,36.82642
1802,1802,2019-03-17,4,HARBGN_7_UNITS-APND,36.82264
1803,1803,2019-03-17,5,HARBGN_7_UNITS-APND,34.216590000000004
1804,1804,2019-03-17,6,HARBGN_7_UNITS-APND,37.36835
1805,1805,2019-03-17,7,HARBGN_7_UNITS-APND,42.66456
1806,1806,2019-03-17,8,HARBGN_7_UNITS-APND,39.7442
1807,1807,2019-03-17,9,HARBGN_7_UNITS-APND,30.27701
1808,1808,2019-03-17,10,HARBGN_7_UNITS-APND,10.81593
1809,1809,2019-03-17,11,HARBGN_7_UNITS-APND,0.12327
1810,1810,2019-03-17,12,HARBGN_7_UNITS-APND,-0.00919
1811,1811,2019-03-17,13,HARBGN_7_UNITS-APND,0.00964
1812,1812,2019-03-17,14,HARBGN_7_UNITS-APND,0.02865
1813,1813,2019-03-17,15,HARBGN_7_UNITS-APND,0.09057
1814,1814,2019-03-17,16,HARBGN_7_UNITS-APND,0.88584
1815,1815,2019-03-17,17,HARBGN_7_UNITS-APND,3.1175
1816,1816,2019-03-17,18,HARBGN_7_UNITS-APND,31.748490000000004
1817,1817,2019-03-17,19,HARBGN_7_UNITS-APND,52.58131
1818,1818,2019-03-17,20,HARBGN_7_UNITS-APND,75.2538
1819,1819,2019-03-17,21,HARBGN_7_UNITS-APND,61.17549
1820,1820,2019-03-17,22,HARBGN_7_UNITS-APND,53.52938
1821,1821,2019-03-17,23,HARBGN_7_UNITS-APND,45.58041
1822,1822,2019-03-17,24,HARBGN_7_UNITS-APND,41.86948
1823,1823,2019-03-18,1,HARBGN_7_UNITS-APND,37.79032
1824,1824,2019-03-18,2,HARBGN_7_UNITS-APND,34.23011
1825,1825,2019-03-18,3,HARBGN_7_UNITS-APND,32.485820000000004
1826,1826,2019-03-18,4,HARBGN_7_UNITS-APND,32.16253
1827,1827,2019-03-18,5,HARBGN_7_UNITS-APND,34.26232
1828,1828,2019-03-18,6,HARBGN_7_UNITS-APND,40.3141
1829,1829,2019-03-18,7,HARBGN_7_UNITS-APND,59.60123000000001
1830,1830,2019-03-18,8,HARBGN_7_UNITS-APND,59.27786
1831,1831,2019-03-18,9,HARBGN_7_UNITS-APND,40.80351
1832,1832,2019-03-18,10,HARBGN_7_UNITS-APND,27.90352
1833,1833,2019-03-18,11,HARBGN_7_UNITS-APND,22.0205
1834,1834,2019-03-18,12,HARBGN_7_UNITS-APND,17.83801
1835,1835,2019-03-18,13,HARBGN_7_UNITS-APND,17.21852
1836,1836,2019-03-18,14,HARBGN_7_UNITS-APND,17.4857
1837,1837,2019-03-18,15,HARBGN_7_UNITS-APND,19.99557
1838,1838,2019-03-18,16,HARBGN_7_UNITS-APND,27.44503
1839,1839,2019-03-18,17,HARBGN_7_UNITS-APND,29.75023
1840,1840,2019-03-18,18,HARBGN_7_UNITS-APND,39.57877
1841,1841,2019-03-18,19,HARBGN_7_UNITS-APND,57.73246999999999
1842,1842,2019-03-18,20,HARBGN_7_UNITS-APND,82.67721
1843,1843,2019-03-18,21,HARBGN_7_UNITS-APND,60.65584000000001
1844,1844,2019-03-18,22,HARBGN_7_UNITS-APND,56.59959
1845,1845,2019-03-18,23,HARBGN_7_UNITS-APND,50.13559
1846,1846,2019-03-18,24,HARBGN_7_UNITS-APND,40.27864
1847,1847,2019-03-19,1,HARBGN_7_UNITS-APND,35.88223
1848,1848,2019-03-19,2,HARBGN_7_UNITS-APND,33.05405
1849,1849,2019-03-19,3,HARBGN_7_UNITS-APND,33.04392
1850,1850,2019-03-19,4,HARBGN_7_UNITS-APND,33.66838
1851,1851,2019-03-19,5,HARBGN_7_UNITS-APND,34.22725
1852,1852,2019-03-19,6,HARBGN_7_UNITS-APND,42.24729
1853,1853,2019-03-19,7,HARBGN_7_UNITS-APND,57.33402
1854,1854,2019-03-19,8,HARBGN_7_UNITS-APND,52.87639
1855,1855,2019-03-19,9,HARBGN_7_UNITS-APND,40.12771
1856,1856,2019-03-19,10,HARBGN_7_UNITS-APND,33.29516
1857,1857,2019-03-19,11,HARBGN_7_UNITS-APND,28.9297
1858,1858,2019-03-19,12,HARBGN_7_UNITS-APND,24.9044
1859,1859,2019-03-19,13,HARBGN_7_UNITS-APND,24.72863
1860,1860,2019-03-19,14,HARBGN_7_UNITS-APND,26.10745
1861,1861,2019-03-19,15,HARBGN_7_UNITS-APND,29.25905
1862,1862,2019-03-19,16,HARBGN_7_UNITS-APND,34.227470000000004
1863,1863,2019-03-19,17,HARBGN_7_UNITS-APND,31.50871
1864,1864,2019-03-19,18,HARBGN_7_UNITS-APND,37.38103
1865,1865,2019-03-19,19,HARBGN_7_UNITS-APND,51.43153
1866,1866,2019-03-19,20,HARBGN_7_UNITS-APND,66.45273
1867,1867,2019-03-19,21,HARBGN_7_UNITS-APND,50.34308
1868,1868,2019-03-19,22,HARBGN_7_UNITS-APND,47.24216
1869,1869,2019-03-19,23,HARBGN_7_UNITS-APND,38.93701
1870,1870,2019-03-19,24,HARBGN_7_UNITS-APND,36.39669
1871,1871,2019-03-20,1,HARBGN_7_UNITS-APND,31.776670000000006
1872,1872,2019-03-20,2,HARBGN_7_UNITS-APND,30.88983
1873,1873,2019-03-20,3,HARBGN_7_UNITS-APND,29.000870000000006
1874,1874,2019-03-20,4,HARBGN_7_UNITS-APND,28.89239
1875,1875,2019-03-20,5,HARBGN_7_UNITS-APND,30.01223
1876,1876,2019-03-20,6,HARBGN_7_UNITS-APND,38.71245
1877,1877,2019-03-20,7,HARBGN_7_UNITS-APND,53.07122
1878,1878,2019-03-20,8,HARBGN_7_UNITS-APND,55.00799
1879,1879,2019-03-20,9,HARBGN_7_UNITS-APND,40.89044000000001
1880,1880,2019-03-20,10,HARBGN_7_UNITS-APND,34.47129
1881,1881,2019-03-20,11,HARBGN_7_UNITS-APND,33.00623
1882,1882,2019-03-20,12,HARBGN_7_UNITS-APND,32.43183
1883,1883,2019-03-20,13,HARBGN_7_UNITS-APND,30.39088
1884,1884,2019-03-20,14,HARBGN_7_UNITS-APND,26.64447
1885,1885,2019-03-20,15,HARBGN_7_UNITS-APND,27.19425
1886,1886,2019-03-20,16,HARBGN_7_UNITS-APND,28.273090000000003
1887,1887,2019-03-20,17,HARBGN_7_UNITS-APND,29.28331
1888,1888,2019-03-20,18,HARBGN_7_UNITS-APND,35.93246
1889,1889,2019-03-20,19,HARBGN_7_UNITS-APND,50.99195
1890,1890,2019-03-20,20,HARBGN_7_UNITS-APND,63.52118000000001
1891,1891,2019-03-20,21,HARBGN_7_UNITS-APND,57.40600000000001
1892,1892,2019-03-20,22,HARBGN_7_UNITS-APND,51.08706
1893,1893,2019-03-20,23,HARBGN_7_UNITS-APND,37.18544
1894,1894,2019-03-20,24,HARBGN_7_UNITS-APND,33.67783
1895,1895,2019-03-21,1,HARBGN_7_UNITS-APND,28.14674
1896,1896,2019-03-21,2,HARBGN_7_UNITS-APND,26.79333
1897,1897,2019-03-21,3,HARBGN_7_UNITS-APND,26.60588
1898,1898,2019-03-21,4,HARBGN_7_UNITS-APND,26.92668
1899,1899,2019-03-21,5,HARBGN_7_UNITS-APND,27.39985
1900,1900,2019-03-21,6,HARBGN_7_UNITS-APND,37.10611
1901,1901,2019-03-21,7,HARBGN_7_UNITS-APND,50.25478
1902,1902,2019-03-21,8,HARBGN_7_UNITS-APND,53.05661
1903,1903,2019-03-21,9,HARBGN_7_UNITS-APND,33.0026
1904,1904,2019-03-21,10,HARBGN_7_UNITS-APND,27.67176
1905,1905,2019-03-21,11,HARBGN_7_UNITS-APND,21.56026
1906,1906,2019-03-21,12,HARBGN_7_UNITS-APND,15.30347
1907,1907,2019-03-21,13,HARBGN_7_UNITS-APND,10.66006
1908,1908,2019-03-21,14,HARBGN_7_UNITS-APND,7.27225
1909,1909,2019-03-21,15,HARBGN_7_UNITS-APND,7.160360000000002
1910,1910,2019-03-21,16,HARBGN_7_UNITS-APND,10.73351
1911,1911,2019-03-21,17,HARBGN_7_UNITS-APND,6.57557
1912,1912,2019-03-21,18,HARBGN_7_UNITS-APND,26.307990000000004
1913,1913,2019-03-21,19,HARBGN_7_UNITS-APND,41.36745
1914,1914,2019-03-21,20,HARBGN_7_UNITS-APND,64.32472
1915,1915,2019-03-21,21,HARBGN_7_UNITS-APND,55.36698000000001
1916,1916,2019-03-21,22,HARBGN_7_UNITS-APND,44.74487
1917,1917,2019-03-21,23,HARBGN_7_UNITS-APND,33.88547
1918,1918,2019-03-21,24,HARBGN_7_UNITS-APND,31.70072
1919,1919,2019-03-22,1,HARBGN_7_UNITS-APND,26.4211
1920,1920,2019-03-22,2,HARBGN_7_UNITS-APND,24.42882
1921,1921,2019-03-22,3,HARBGN_7_UNITS-APND,24.08132
1922,1922,2019-03-22,4,HARBGN_7_UNITS-APND,24.80164
1923,1923,2019-03-22,5,HARBGN_7_UNITS-APND,28.98547
1924,1924,2019-03-22,6,HARBGN_7_UNITS-APND,40.46285
1925,1925,2019-03-22,7,HARBGN_7_UNITS-APND,56.10013000000001
1926,1926,2019-03-22,8,HARBGN_7_UNITS-APND,51.15128
1927,1927,2019-03-22,9,HARBGN_7_UNITS-APND,29.60538
1928,1928,2019-03-22,10,HARBGN_7_UNITS-APND,23.24693
1929,1929,2019-03-22,11,HARBGN_7_UNITS-APND,17.7652
1930,1930,2019-03-22,12,HARBGN_7_UNITS-APND,13.5009
1931,1931,2019-03-22,13,HARBGN_7_UNITS-APND,12.27011
1932,1932,2019-03-22,14,HARBGN_7_UNITS-APND,7.54418
1933,1933,2019-03-22,15,HARBGN_7_UNITS-APND,8.857280000000003
1934,1934,2019-03-22,16,HARBGN_7_UNITS-APND,12.55215
1935,1935,2019-03-22,17,HARBGN_7_UNITS-APND,15.40857
1936,1936,2019-03-22,18,HARBGN_7_UNITS-APND,27.12817
1937,1937,2019-03-22,19,HARBGN_7_UNITS-APND,43.91099000000001
1938,1938,2019-03-22,20,HARBGN_7_UNITS-APND,64.42071
1939,1939,2019-03-22,21,HARBGN_7_UNITS-APND,54.87284
1940,1940,2019-03-22,22,HARBGN_7_UNITS-APND,45.34303
1941,1941,2019-03-22,23,HARBGN_7_UNITS-APND,37.42096
1942,1942,2019-03-22,24,HARBGN_7_UNITS-APND,33.65035
1943,1943,2019-03-23,1,HARBGN_7_UNITS-APND,30.42445
1944,1944,2019-03-23,2,HARBGN_7_UNITS-APND,31.29334
1945,1945,2019-03-23,3,HARBGN_7_UNITS-APND,26.6438
1946,1946,2019-03-23,4,HARBGN_7_UNITS-APND,26.10374
1947,1947,2019-03-23,5,HARBGN_7_UNITS-APND,27.38916
1948,1948,2019-03-23,6,HARBGN_7_UNITS-APND,27.44785
1949,1949,2019-03-23,7,HARBGN_7_UNITS-APND,34.82604
1950,1950,2019-03-23,8,HARBGN_7_UNITS-APND,30.82137
1951,1951,2019-03-23,9,HARBGN_7_UNITS-APND,20.83458
1952,1952,2019-03-23,10,HARBGN_7_UNITS-APND,7.95147
1953,1953,2019-03-23,11,HARBGN_7_UNITS-APND,1.2521
1954,1954,2019-03-23,12,HARBGN_7_UNITS-APND,0.0454
1955,1955,2019-03-23,13,HARBGN_7_UNITS-APND,0.08499
1956,1956,2019-03-23,14,HARBGN_7_UNITS-APND,-1.10212
1957,1957,2019-03-23,15,HARBGN_7_UNITS-APND,-4.15334
1958,1958,2019-03-23,16,HARBGN_7_UNITS-APND,-1.52279
1959,1959,2019-03-23,17,HARBGN_7_UNITS-APND,0.42003
1960,1960,2019-03-23,18,HARBGN_7_UNITS-APND,13.18092
1961,1961,2019-03-23,19,HARBGN_7_UNITS-APND,31.70102
1962,1962,2019-03-23,20,HARBGN_7_UNITS-APND,54.97428000000001
1963,1963,2019-03-23,21,HARBGN_7_UNITS-APND,51.57086
1964,1964,2019-03-23,22,HARBGN_7_UNITS-APND,41.38798
1965,1965,2019-03-23,23,HARBGN_7_UNITS-APND,25.62768
1966,1966,2019-03-23,24,HARBGN_7_UNITS-APND,28.21383
1967,1967,2019-03-24,1,HARBGN_7_UNITS-APND,29.73805
1968,1968,2019-03-24,2,HARBGN_7_UNITS-APND,26.349940000000004
1969,1969,2019-03-24,3,HARBGN_7_UNITS-APND,26.04896
1970,1970,2019-03-24,4,HARBGN_7_UNITS-APND,25.93595
1971,1971,2019-03-24,5,HARBGN_7_UNITS-APND,25.43086
1972,1972,2019-03-24,6,HARBGN_7_UNITS-APND,30.23403
1973,1973,2019-03-24,7,HARBGN_7_UNITS-APND,39.56701
1974,1974,2019-03-24,8,HARBGN_7_UNITS-APND,33.980979999999995
